['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-07 01:23:04', '0', '1', '2', '3', "(Mean_Node,296.510,(r)) (H12,341.339,(c)) (45-semisquare,10.24')", "(Jupiter,35.141,(r)) (H1,65.173,(p)) (30-semisextile,1.94')", "(Saturn,114.011,(c)) (H12,338.955,(c)) (135-sesquisquare,3.33')", '7', '8', "(Venus,95.830,(c)) (H4,95.738,(c)) (conjunction,5.49')", "(Neptune,123.894,(r)) (H9,303.769,(p)) (opposition,7.53')\n(Moon,278.718,(r)) (H9,248.851,(c)) (30-semisextile,7.97')\n(Jupiter,34.775,(c)) (H10,274.910,(c)) (trine,8.10')", '11', "(Venus,118.251,(r)) (H5,118.414,(c)) (conjunction,9.78')\n(Mean_Node,298.396,(c)) (H5,118.414,(c)) (opposition,1.07')", "(Uranus,315.833,(p)) (H1,75.964,(p)) (trine,7.83')\n(Mean_Node,294.531,(p)) (POF,294.452,(p)) (conjunction,4.75')", "(Uranus,316.691,(r)) (H4,166.795,(p)) (150-quincunx,6.20')\n(Mean_Node,294.040,(p)) (H1,84.161,(p)) (150-quincunx,7.31')", "(Pluto,94.273,(r)) (H7,274.245,(p)) (opposition,1.67')\n(Pluto,94.252,(p)) (H7,274.245,(p)) (opposition,0.43')\n(Mean_Node,296.510,(r)) (H4,71.501,(c)) (135-sesquisquare,0.56')", '16', 16]
['1916-09-06 20:35:36', "(Mean_Node,296.520,(r)) (H4,56.677,(p)) (trine,9.40')", "(Venus,118.067,(r)) (H1,327.893,(p)) (150-quincunx,10.45')\n(Moon,134.738,(c)) (H9,195.113,(c)) (sextile,22.52')", "(Saturn,115.712,(c)) (H8,160.785,(c)) (45-semisquare,4.42')", '3', '4', '5', '6', '7', '8', '9', "(Moon,205.653,(c)) (H10,205.120,(c)) (conjunction,31.97')", '11', "(Mean_Node,294.634,(p)) (H1,354.494,(p)) (sextile,8.34')", "(Mean_Node,296.520,(r)) (H1,356.446,(p)) (sextile,4.44')", "(Jupiter,35.149,(r)) (H4,95.304,(p)) (sextile,9.31')\n(Mercury,190.539,(r)) (H5,40.512,(c)) (150-quincunx,1.65')", "(Mars,172.787,(c)) (H7,82.751,(c)) (square,2.16')", "(Neptune,123.888,(r)) (H1,258.962,(c)) (135-sesquisquare,4.44')", 11]
['1916-09-06 21:35:51', '0', '1', "(Neptune,123.889,(r)) (H4,79.042,(p)) (45-semisquare,9.17')\n(Neptune,124.193,(p)) (H4,79.042,(p)) (45-semisquare,9.02')", "(Venus,118.106,(r)) (H10,238.013,(c)) (trine,5.54')", "(Mars,224.563,(p)) (H10,269.389,(p)) (45-semisquare,10.45')\n(Pluto,94.271,(r)) (H10,229.425,(c)) (135-sesquisquare,9.21')", '5', "(Mars,226.099,(p)) (H10,271.229,(p)) (45-semisquare,7.85')", "(Jupiter,32.969,(p)) (H7,183.018,(p)) (150-quincunx,2.91')", "(Jupiter,32.874,(p)) (H4,92.968,(p)) (sextile,5.64')", "(Moon,335.746,(p)) (H4,96.153,(p)) (trine,24.42')", '10', "(Pluto,94.415,(p)) (H5,124.484,(p)) (30-semisextile,4.13')\n(Mars,187.533,(c)) (H5,67.562,(c)) (trine,1.76')", "(Venus,118.106,(r)) (H1,298.100,(c)) (opposition,0.33')", "(Mean_Node,296.518,(r)) (H1,296.402,(c)) (conjunction,6.97')\n(Venus,93.897,(c)) (H5,63.837,(c)) (30-semisextile,3.64')\n(Pluto,93.670,(c)) (H5,63.837,(c)) (30-semisextile,9.98')", "(Moon,169.528,(p)) (H4,109.296,(p)) (sextile,13.95')", "(Moon,276.458,(r)) (H7,96.620,(c)) (opposition,9.73')", "(Venus,99.630,(c)) (H4,9.584,(c)) (square,2.74')", 18]
['1916-09-06 09:36:31', "(Mercury,188.669,(c)) (H4,248.661,(c)) (sextile,0.45')", "(Moon,269.339,(r)) (H9,29.398,(c)) (trine,3.56')", "(Neptune,123.874,(r)) (H4,258.745,(p)) (135-sesquisquare,7.78')", "(Moon,269.339,(r)) (POF,89.358,(c)) (opposition,1.15')\n(Venus,117.646,(r)) (H10,57.688,(c)) (sextile,2.52')", "(Mars,208.450,(r)) (POF,208.336,(p)) (conjunction,6.84')\n(Mars,224.219,(p)) (H10,89.090,(p)) (135-sesquisquare,7.71')\n(Pluto,93.932,(c)) (H10,49.082,(c)) (45-semisquare,8.98')", '5', "(Mercury,195.828,(p)) (H12,150.728,(p)) (45-semisquare,6.02')\n(Mars,225.753,(p)) (H10,90.929,(p)) (135-sesquisquare,10.60')", '7', "(Jupiter,32.932,(p)) (H1,182.876,(p)) (150-quincunx,3.36')", '9', "(Mercury,190.043,(r)) (H1,129.884,(c)) (sextile,9.54')", '11', '12', '13', "(Moon,25.925,(c)) (H4,205.914,(c)) (opposition,0.63')", '15', "(Venus,185.221,(p)) (POF,5.132,(p)) (opposition,5.34')", 14]
['1916-09-06 23:40:08', "(Moon,277.694,(r)) (H4,97.727,(c)) (opposition,2.03')", "(Neptune,123.551,(c)) (H9,243.439,(c)) (trine,6.70')", "(Moon,68.535,(p)) (H1,23.079,(p)) (45-semisquare,27.32')\n(Neptune,123.892,(r)) (H8,214.002,(c)) (square,6.63')", '3', '4', '5', '6', "(Moon,271.411,(p)) (H10,301.402,(p)) (30-semisextile,0.51')\n(Moon,285.677,(c)) (H10,256.046,(c)) (30-semisextile,22.13')\n(Mars,191.585,(c)) (H7,161.742,(c)) (30-semisextile,9.43')", '8', "(Jupiter,35.144,(r)) (H5,155.277,(p)) (trine,7.99')\n(H5,125.627,(r)) (H4,125.489,(p)) (conjunction,8.27')\n(Moon,277.694,(r)) (H5,97.831,(c)) (opposition,8.24')", "(Venus,95.433,(c)) (H1,335.485,(c)) (trine,3.14')", "(Mercury,187.057,(p)) (H5,157.110,(p)) (30-semisextile,3.19')\n(Jupiter,32.180,(p)) (POF,212.246,(p)) (opposition,3.97')", "(Pluto,94.272,(r)) (H5,94.090,(c)) (conjunction,10.89')", '13', "(Moon,170.613,(p)) (H5,171.037,(p)) (conjunction,25.47')", "(Mars,208.838,(r)) (H5,73.684,(c)) (135-sesquisquare,9.21')\n(Uranus,316.694,(r)) (H4,46.619,(c)) (square,4.50')\n(Mean_Node,296.514,(r)) (H8,161.589,(c)) (135-sesquisquare,4.49')", "(Mars,208.838,(r)) (H1,73.988,(p)) (135-sesquisquare,9.01')", 19]
['1916-09-06 06:27:43', '0', "(Mercury,189.899,(r)) (H9,339.970,(c)) (150-quincunx,4.26')", "(Moon,59.653,(p)) (H8,330.154,(p)) (square,30.03')", '3', "(Mars,224.129,(p)) (H10,44.142,(p)) (opposition,0.79')", '5', "(Mercury,195.964,(p)) (H12,106.026,(p)) (square,3.75')\n(Mercury,152.801,(c)) (H12,62.645,(c)) (square,9.35')", '7', '8', "(Moon,267.480,(r)) (H1,87.625,(c)) (opposition,8.67')\n(Venus,117.526,(r)) (H1,87.625,(c)) (30-semisextile,5.93')", '10', '11', '12', '13', "(Jupiter,35.173,(r)) (H4,245.140,(p)) (150-quincunx,1.95')", "(Mercury,89.275,(c)) (H8,269.206,(c)) (opposition,4.12')", "(Neptune,121.677,(c)) (POF,121.552,(c)) (conjunction,7.49')", 10]
['1916-09-06 08:28:47', '0', '1', "(Moon,268.672,(r)) (H4,223.703,(c)) (45-semisquare,1.87')", '3', "(Mars,208.419,(r)) (H10,73.429,(p)) (135-sesquisquare,0.57')", "(Venus,117.603,(r)) (H3,177.704,(c)) (sextile,6.04')\n(Mean_Node,297.885,(c)) (H3,177.704,(c)) (trine,10.86')", "(Saturn,119.067,(p)) (H1,164.246,(p)) (45-semisquare,10.77')", "(Mars,208.419,(r)) (H10,28.373,(c)) (opposition,2.76')", "(Uranus,315.977,(p)) (H1,166.105,(p)) (150-quincunx,7.67')", '9', "(Uranus,316.715,(r)) (POF,316.643,(p)) (conjunction,4.32')", "(Mars,231.104,(p)) (H1,171.162,(p)) (sextile,3.46')\n(Mars,231.104,(p)) (H5,291.133,(p)) (sextile,1.72')", '12', "(Mean_Node,294.568,(p)) (H5,294.669,(p)) (conjunction,6.06')", '14', "(Mars,208.419,(r)) (H5,208.502,(c)) (conjunction,4.98')", '16', 12]
['1916-09-06 15:08:08', "(Venus,117.858,(r)) (H4,327.881,(c)) (150-quincunx,1.39')", '1', "(Neptune,123.539,(c)) (H8,78.566,(c)) (45-semisquare,1.61')", "(Venus,106.125,(c)) (H10,136.089,(c)) (30-semisextile,2.18')", "(Sun,186.443,(p)) (H12,231.625,(p)) (45-semisquare,10.89')", "(Venus,143.385,(p)) (H10,173.339,(p)) (30-semisextile,2.72')", "(Sun,188.623,(p)) (H12,233.510,(p)) (45-semisquare,6.75')\n(Neptune,124.524,(p)) (H1,259.368,(p)) (135-sesquisquare,9.41')", "(Moon,266.453,(p)) (H5,26.400,(p)) (trine,3.16')", "(Jupiter,35.019,(c)) (H1,214.847,(c)) (opposition,10.37')", '9', '10', "(H5,1.237,(r)) (H4,1.277,(p)) (conjunction,2.39')\n(Jupiter,32.224,(p)) (H5,32.388,(p)) (conjunction,9.82')\n(H4,329.040,(r)) (H5,329.120,(c)) (conjunction,4.82')\n(Mean_Node,298.293,(c)) (H4,298.212,(c)) (conjunction,4.85')", "(Venus,117.858,(r)) (H1,267.748,(p)) (150-quincunx,6.61')", '13', '14', "(Mercury,190.294,(r)) (H5,55.422,(p)) (135-sesquisquare,7.70')\n(Mean_Node,296.532,(r)) (H4,26.554,(p)) (square,1.29')", "(Neptune,121.689,(c)) (H8,31.823,(c)) (square,8.03')", 17]
['1916-09-06 14:59:28', "(Venus,117.852,(r)) (H4,327.932,(p)) (150-quincunx,4.77')\n(Mean_Node,296.533,(r)) (H3,296.389,(p)) (conjunction,8.66')\n(Mean_Node,296.468,(p)) (H3,296.389,(p)) (conjunction,4.75')", "(Uranus,316.706,(r)) (H10,136.727,(c)) (opposition,1.23')", "(Pluto,94.268,(r)) (H8,94.450,(p)) (conjunction,10.89')\n(Pluto,94.361,(p)) (H8,94.450,(p)) (conjunction,5.31')\n(Moon,272.528,(r)) (H1,227.529,(c)) (45-semisquare,0.09')", '3', "(Pluto,94.415,(p)) (H12,229.573,(p)) (135-sesquisquare,9.50')", "(Moon,303.443,(c)) (H3,273.518,(c)) (30-semisextile,4.51')\n(Moon,303.443,(c)) (H10,123.460,(c)) (opposition,1.01')", "(Neptune,123.028,(c)) (H10,123.202,(c)) (conjunction,10.41')", '7', "(Moon,272.528,(r)) (H5,332.386,(c)) (sextile,8.50')", "(Mars,208.598,(r)) (H5,28.485,(p)) (opposition,6.83')\n(Venus,117.852,(r)) (H4,297.811,(c)) (opposition,2.45')\n(Mars,208.598,(r)) (H5,328.695,(c)) (trine,5.77')", "(Venus,117.852,(r)) (H10,178.024,(p)) (sextile,10.33')\n(Mean_Node,294.819,(p)) (H9,144.846,(p)) (150-quincunx,1.65')", "(H5,358.946,(r)) (H4,358.908,(p)) (conjunction,2.26')\n(H4,326.777,(r)) (H5,326.921,(c)) (conjunction,8.63')", "(Moon,272.528,(r)) (H5,32.408,(p)) (trine,7.21')", '13', "(Jupiter,35.159,(r)) (H1,275.240,(p)) (trine,4.90')", "(Moon,272.528,(r)) (H8,137.516,(p)) (135-sesquisquare,0.74')\n(Neptune,123.881,(r)) (H8,33.798,(c)) (square,4.97')\n(Pluto,93.202,(c)) (H4,273.288,(c)) (opposition,5.19')", "(Mars,208.598,(r)) (H4,28.538,(p)) (opposition,3.65')\n(Mean_Node,299.818,(c)) (H8,29.680,(c)) (square,8.30')", 26]
['1916-09-06 19:21:12', "(Mean_Node,296.523,(r)) (H7,116.364,(c)) (opposition,9.53')", "(Mercury,199.359,(p)) (POF,199.412,(p)) (conjunction,3.14')", "(Saturn,116.866,(r)) (H8,161.788,(p)) (45-semisquare,4.65')\n(Moon,275.121,(r)) (H8,140.023,(c)) (135-sesquisquare,5.85')\n(Saturn,116.866,(r)) (H4,26.730,(c)) (square,8.13')", "(Mercury,190.484,(r)) (H1,310.345,(p)) (trine,8.35')", "(Pluto,94.415,(p)) (H1,319.574,(p)) (135-sesquisquare,9.54')", "(Moon,275.121,(r)) (H1,275.133,(c)) (conjunction,0.73')\n(Jupiter,35.151,(r)) (H1,275.133,(c)) (trine,1.08')\n(Jupiter,35.136,(c)) (H1,275.133,(c)) (trine,0.20')", "(Mars,192.263,(c)) (H10,192.096,(c)) (conjunction,10.07')\n(Saturn,113.980,(c)) (H3,338.867,(c)) (135-sesquisquare,6.82')", '7', "(Mercury,190.484,(r)) (H5,40.373,(c)) (150-quincunx,6.65')", "(Venus,118.019,(r)) (H1,327.855,(p)) (150-quincunx,9.86')\n(H5,64.840,(r)) (H4,64.892,(p)) (conjunction,3.08')", "(Jupiter,35.151,(r)) (H10,185.034,(c)) (150-quincunx,7.04')\n(H9,185.202,(r)) (H10,185.034,(c)) (conjunction,10.09')", "(Venus,152.360,(p)) (H5,92.457,(p)) (sextile,5.77')\n(Moon,275.121,(r)) (H5,35.006,(c)) (trine,6.91')\n(Jupiter,35.151,(r)) (H5,35.006,(c)) (conjunction,8.73')\n(Venus,95.047,(c)) (H5,35.006,(c)) (sextile,2.47')\n(Mean_Node,298.284,(c)) (H1,268.118,(c)) (30-semisextile,9.95')", "(Pluto,94.409,(p)) (H5,94.475,(p)) (conjunction,3.91')", '13', '14', '15', '16', 23]
['1916-09-06 08:21:28', '0', "(Moon,60.640,(p)) (H9,30.129,(p)) (30-semisextile,30.64')\n(Moon,60.640,(p)) (H10,61.080,(p)) (conjunction,26.42')\n(Mercury,189.986,(r)) (H9,9.902,(c)) (opposition,5.01')", "(Moon,60.640,(p)) (H4,241.080,(p)) (opposition,26.42')", '3', "(Saturn,116.819,(r)) (H10,71.714,(p)) (45-semisquare,6.33')\n(Mean_Node,296.547,(r)) (H10,71.714,(p)) (135-sesquisquare,9.97')\n(Mean_Node,295.312,(p)) (H1,160.485,(p)) (135-sesquisquare,10.37')\n(Uranus,316.716,(r)) (H12,91.543,(c)) (135-sesquisquare,10.33')", "(Jupiter,35.170,(r)) (POF,215.241,(p)) (opposition,4.28')\n(Moon,299.275,(c)) (H1,118.841,(c)) (opposition,26.05')", "(Mars,208.416,(r)) (H10,73.583,(p)) (135-sesquisquare,10.05')\n(Mars,208.416,(r)) (H1,118.598,(c)) (square,10.95')", "(Sun,163.393,(r)) (H7,343.569,(p)) (opposition,10.53')\n(Mercury,194.514,(p)) (H10,74.650,(p)) (trine,8.19')\n(Venus,117.598,(r)) (H7,297.509,(c)) (opposition,5.34')\n(Mars,208.416,(r)) (H5,238.375,(c)) (30-semisextile,2.46')", "(Venus,117.598,(r)) (H5,237.607,(c)) (trine,0.51')", '9', "(Moon,199.000,(c)) (H9,348.641,(c)) (150-quincunx,21.56')", '11', '12', "(Uranus,318.152,(c)) (H1,108.308,(c)) (150-quincunx,9.35')", '14', "(Mean_Node,296.547,(r)) (H5,206.504,(c)) (square,2.60')", "(Moon,168.176,(c)) (H4,168.677,(c)) (conjunction,30.04')", 21]
['1916-09-06 14:49:36', '0', "(Moon,272.430,(r)) (H9,122.373,(p)) (150-quincunx,3.46')\n(Jupiter,34.534,(p)) (H10,154.366,(p)) (trine,10.11')\n(Sun,163.655,(r)) (H9,103.658,(c)) (sextile,0.17')", "(Moon,63.991,(p)) (H4,334.366,(p)) (square,22.47')", '3', '4', "(Moon,272.430,(r)) (H1,212.553,(c)) (sextile,7.34')", "(Pluto,94.268,(r)) (H12,229.130,(p)) (135-sesquisquare,8.29')\n(Mars,225.903,(p)) (H3,315.740,(p)) (square,9.81')", "(Mercury,151.170,(c)) (H7,31.152,(c)) (trine,1.12')", "(Uranus,316.706,(r)) (H1,256.879,(p)) (sextile,10.37')\n(Mercury,149.689,(c)) (H5,329.865,(c)) (opposition,10.56')", '9', '10', "(H5,356.339,(r)) (H4,356.213,(p)) (conjunction,7.55')\n(Moon,357.649,(p)) (H5,27.666,(p)) (30-semisextile,0.99')", '12', "(Jupiter,31.697,(p)) (H5,31.534,(p)) (conjunction,9.80')\n(Moon,140.350,(c)) (H5,320.442,(c)) (opposition,5.51')", "(Mercury,190.280,(r)) (H5,40.257,(p)) (150-quincunx,1.35')", '15', "(Pluto,94.268,(r)) (H8,139.209,(p)) (45-semisquare,3.54')\n(Pluto,94.210,(p)) (H8,139.209,(p)) (45-semisquare,0.06')", 17]
['1916-09-06 22:56:39', "(Venus,117.029,(c)) (H7,176.988,(c)) (sextile,2.42')", "(Moon,68.164,(p)) (H10,277.658,(p)) (150-quincunx,30.38')", "(Mars,201.738,(c)) (H8,201.800,(c)) (conjunction,3.73')", "(Moon,104.789,(p)) (H9,254.269,(p)) (150-quincunx,31.20')\n(Uranus,317.200,(c)) (H10,257.126,(c)) (sextile,4.47')", '4', "(Venus,143.736,(p)) (H3,83.817,(p)) (sextile,4.84')\n(Moon,277.261,(r)) (H10,247.226,(c)) (30-semisextile,2.13')\n(Sun,139.610,(c)) (POF,139.519,(c)) (conjunction,5.49')", '6', "(Mercury,151.777,(c)) (H5,91.844,(c)) (sextile,4.05')", "(Venus,118.157,(r)) (H1,328.114,(c)) (150-quincunx,2.59')\n(Jupiter,35.145,(r)) (H4,65.107,(c)) (30-semisextile,2.29')\n(Jupiter,35.036,(c)) (H4,65.107,(c)) (30-semisextile,4.27')\n(Mean_Node,297.978,(c)) (H1,328.114,(c)) (30-semisextile,8.18')", "(H5,114.957,(r)) (H4,115.013,(p)) (conjunction,3.39')\n(Mean_Node,294.851,(p)) (H4,115.013,(p)) (opposition,9.73')", '10', "(Mean_Node,296.515,(r)) (H4,116.602,(p)) (opposition,5.21')", '12', '13', "(Venus,167.774,(p)) (H1,47.747,(p)) (trine,1.65')", '15', "(Venus,99.596,(c)) (H8,144.659,(c)) (45-semisquare,3.79')", 18]
['1916-09-06 11:21:36', '0', '1', "(Moon,130.131,(c)) (H1,174.622,(c)) (45-semisquare,30.50')\n(Moon,130.131,(c)) (H4,265.011,(c)) (135-sesquisquare,7.20')", "(Uranus,316.711,(r)) (H1,196.610,(p)) (trine,6.08')\n(Uranus,316.285,(p)) (H9,76.160,(p)) (trine,7.51')", '4', '5', "(Saturn,116.832,(r)) (H1,206.841,(p)) (square,0.57')\n(Moon,296.922,(c)) (H10,72.356,(c)) (135-sesquisquare,26.08')", "(Mean_Node,296.541,(r)) (H10,116.478,(p)) (opposition,3.78')\n(Mercury,190.123,(r)) (H7,339.988,(c)) (150-quincunx,8.06')\n(Mars,191.263,(c)) (H10,71.238,(c)) (trine,1.53')", '8', "(Moon,270.375,(r)) (H4,300.506,(p)) (30-semisextile,7.86')\n(Venus,95.596,(c)) (H1,155.699,(c)) (sextile,6.18')", "(Jupiter,34.738,(c)) (H1,154.825,(c)) (trine,5.22')", "(Jupiter,35.165,(r)) (H5,275.001,(c)) (trine,9.83')\n(Venus,94.932,(c)) (H5,275.001,(c)) (opposition,4.11')", '12', '13', "(Moon,164.202,(p)) (H4,314.413,(p)) (150-quincunx,12.67')", '15', "(Saturn,109.278,(c)) (H8,334.451,(c)) (135-sesquisquare,10.41')", 16]
['1916-09-06 08:27:20', '0', '1', "(Moon,60.691,(p)) (H1,151.004,(p)) (square,18.82')\n(Venus,108.289,(c)) (POF,108.282,(c)) (conjunction,0.40')\n(Saturn,115.655,(c)) (H8,340.572,(c)) (135-sesquisquare,5.00')", "(Jupiter,35.170,(r)) (H10,65.093,(p)) (30-semisextile,4.57')\n(Jupiter,34.316,(p)) (H9,34.388,(p)) (conjunction,4.37')\n(Mercury,189.990,(r)) (H1,129.922,(c)) (sextile,4.09')", "(Saturn,116.819,(r)) (H1,161.923,(p)) (45-semisquare,6.19')", '5', "(Saturn,119.067,(p)) (H1,163.886,(p)) (45-semisquare,10.86')", '7', "(Uranus,316.715,(r)) (H4,256.708,(p)) (sextile,0.47')\n(Uranus,315.977,(p)) (H5,286.048,(p)) (30-semisextile,4.22')\n(Mean_Node,298.010,(c)) (H1,118.137,(c)) (opposition,7.65')", '9', "(Mercury,140.292,(c)) (H9,350.184,(c)) (150-quincunx,6.49')", '11', "(Mars,232.781,(p)) (H5,292.827,(p)) (sextile,2.75')", "(Mean_Node,294.568,(p)) (H1,174.553,(p)) (trine,0.92')", '14', "(Mean_Node,296.547,(r)) (H8,296.623,(c)) (conjunction,4.54')", "(Mars,170.166,(c)) (H4,170.272,(c)) (conjunction,6.36')", 16]
