['Time, Count, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 0, empty: 13']
['00:17:52, 94, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 5, empty: 7']
['00:18:00, 110, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 5, empty: 8']
['00:18:08, 90, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 5, empty: 8']
['00:18:16, 92, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 5, empty: 7']
['00:18:24, 104, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 5, empty: 6']
['00:18:32, 112, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 6, empty: 6']
['00:18:40, 90, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 8, empty: 7']
['00:18:47, 80, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 7, empty: 7']
['00:18:56, 110, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 8, empty: 6']
['00:19:04, 84, opp-conj: 1, sqr-tri-sext: 0, major: 1, minor: 9, empty: 6']
['00:19:12, 101, opp-conj: 2, sqr-tri-sext: 0, major: 2, minor: 8, empty: 6']
['00:19:20, 101, opp-conj: 2, sqr-tri-sext: 0, major: 2, minor: 8, empty: 6']
['00:19:28, 113, opp-conj: 3, sqr-tri-sext: 0, major: 3, minor: 7, empty: 6']
['00:19:36, 115, opp-conj: 3, sqr-tri-sext: 0, major: 3, minor: 7, empty: 6']
['00:19:44, 109, opp-conj: 3, sqr-tri-sext: 0, major: 3, minor: 6, empty: 6']
['00:19:52, 117, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 5, empty: 6']
['00:20:00, 148, opp-conj: 4, sqr-tri-sext: 1, major: 5, minor: 6, empty: 5']
['00:20:08, 132, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 4, empty: 7']
['00:20:16, 132, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 4, empty: 6']
['00:20:23, 144, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 3, empty: 6']
['00:20:31, 103, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 3, empty: 8']
['00:20:39, 93, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 3, empty: 8']
['00:20:47, 139, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 3, empty: 5']
['00:20:56, 127, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 4, empty: 6']
['00:21:04, 125, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 5, empty: 6']
['00:21:12, 139, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 5, empty: 4']
['00:21:20, 104, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 5, empty: 6']
['00:21:28, 84, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 6, empty: 6']
['00:21:36, 86, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 6, empty: 5']
['00:21:44, 76, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 3, empty: 7']
['00:21:52, 74, opp-conj: 3, sqr-tri-sext: 0, major: 3, minor: 2, empty: 8']
['00:22:00, 90, opp-conj: 3, sqr-tri-sext: 0, major: 3, minor: 4, empty: 6']
['00:22:07, 125, opp-conj: 4, sqr-tri-sext: 0, major: 4, minor: 5, empty: 5']
['00:22:15, 113, opp-conj: 3, sqr-tri-sext: 0, major: 3, minor: 6, empty: 6']
['00:22:23, 105, opp-conj: 3, sqr-tri-sext: 0, major: 3, minor: 5, empty: 7']
['00:22:31, 111, opp-conj: 3, sqr-tri-sext: 0, major: 3, minor: 6, empty: 5']
['00:22:39, 129, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 7, empty: 5']
['00:22:47, 113, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 5, empty: 5']
['00:22:56, 101, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 4, empty: 5']
['00:23:04, 129, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 5, empty: 5']
['00:23:12, 121, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 8, empty: 7']
['00:23:20, 105, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 6, empty: 7']
['00:23:28, 96, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 8, empty: 5']
['00:23:36, 104, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 9, empty: 5']
['00:23:44, 132, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 10, empty: 1']
['00:23:51, 155, opp-conj: 4, sqr-tri-sext: 1, major: 5, minor: 7, empty: 3']
['00:23:59, 155, opp-conj: 4, sqr-tri-sext: 1, major: 5, minor: 7, empty: 4']
['00:24:07, 171, opp-conj: 5, sqr-tri-sext: 1, major: 6, minor: 7, empty: 4']
['00:24:15, 195, opp-conj: 5, sqr-tri-sext: 3, major: 8, minor: 5, empty: 5']
['00:24:23, 179, opp-conj: 5, sqr-tri-sext: 3, major: 8, minor: 3, empty: 6']
['00:24:31, 205, opp-conj: 5, sqr-tri-sext: 4, major: 9, minor: 4, empty: 4']
['00:24:39, 201, opp-conj: 5, sqr-tri-sext: 4, major: 9, minor: 5, empty: 4']
['00:24:47, 225, opp-conj: 5, sqr-tri-sext: 6, major: 11, minor: 3, empty: 3']
['00:24:56, 219, opp-conj: 4, sqr-tri-sext: 6, major: 10, minor: 5, empty: 4']
['00:25:04, 163, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 5, empty: 7']
['00:25:12, 170, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 4, empty: 7']
['00:25:20, 154, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 3, empty: 7']
['00:25:28, 126, opp-conj: 0, sqr-tri-sext: 5, major: 5, minor: 4, empty: 7']
['00:25:35, 130, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 5, empty: 6']
['00:25:43, 140, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 5, empty: 5']
['00:25:51, 140, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 5, empty: 5']
['00:25:59, 96, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 6']
['00:26:07, 88, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 3, empty: 7']
['00:26:15, 98, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 1, empty: 8']
['00:26:23, 88, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 1, empty: 9']
['00:26:31, 94, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 2, empty: 9']
['00:26:39, 110, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 2, empty: 7']
['00:26:47, 136, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 3, empty: 7']
['00:26:56, 144, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 4, empty: 7']
['00:27:04, 140, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 6, empty: 6']
['00:27:11, 168, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 7, empty: 5']
['00:27:19, 170, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 7, empty: 5']
['00:27:27, 204, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 6, empty: 5']
['00:27:35, 168, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 6, empty: 6']
['00:27:43, 140, opp-conj: 4, sqr-tri-sext: 1, major: 5, minor: 5, empty: 7']
['00:27:51, 140, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 3, empty: 6']
['00:27:59, 192, opp-conj: 5, sqr-tri-sext: 4, major: 9, minor: 2, empty: 5']
['00:28:07, 178, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 3, empty: 6']
['00:28:15, 226, opp-conj: 5, sqr-tri-sext: 6, major: 11, minor: 2, empty: 5']
['00:28:23, 232, opp-conj: 5, sqr-tri-sext: 6, major: 11, minor: 3, empty: 4']
['00:28:31, 222, opp-conj: 5, sqr-tri-sext: 5, major: 10, minor: 4, empty: 5']
['00:28:39, 194, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 6, empty: 3']
['00:28:47, 148, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 5, empty: 5']
['00:28:55, 150, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 5, empty: 5']
['00:29:04, 162, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 6, empty: 6']
['00:29:12, 170, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 7, empty: 6']
['00:29:20, 192, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 5, empty: 5']
['00:29:28, 178, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 6, empty: 6']
['00:29:36, 160, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 5, empty: 7']
['00:29:44, 158, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 5, empty: 7']
['00:29:52, 150, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 4, empty: 8']
['00:30:00, 106, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 3, empty: 8']
['00:30:08, 150, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 4, empty: 6']
['00:30:16, 144, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 5, empty: 6']
['00:30:24, 152, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 7, empty: 5']
['00:30:32, 172, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 8, empty: 4']
['00:30:39, 156, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 8, empty: 5']
['00:30:47, 153, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 7, empty: 4']
['00:30:56, 127, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 6, empty: 5']
['00:31:04, 126, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 4, empty: 7']
['00:31:12, 120, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 3, empty: 7']
['00:31:20, 128, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 4, empty: 7']
['00:31:28, 128, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 5, empty: 6']
['00:31:36, 124, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 7, empty: 5']
['00:31:44, 166, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 6, empty: 5']
['00:31:52, 142, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 5, empty: 6']
['00:32:00, 125, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 4, empty: 7']
['00:32:08, 134, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 3, empty: 6']
['00:32:15, 141, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 0, empty: 8']
['00:32:23, 133, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 1, empty: 6']
['00:32:31, 116, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 2, empty: 6']
['00:32:39, 136, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 2, empty: 6']
['00:32:47, 210, opp-conj: 4, sqr-tri-sext: 5, major: 9, minor: 5, empty: 5']
['00:32:56, 216, opp-conj: 4, sqr-tri-sext: 5, major: 9, minor: 6, empty: 4']
['00:33:04, 188, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 7, empty: 5']
['00:33:12, 182, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 6, empty: 5']
['00:33:20, 198, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 5, empty: 4']
['00:33:28, 159, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 5, empty: 3']
['00:33:36, 127, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 3, empty: 6']
['00:33:44, 129, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 1, empty: 7']
['00:33:52, 129, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 1, empty: 7']
['00:33:59, 133, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 4, empty: 5']
['00:34:07, 111, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 4, empty: 5']
['00:34:15, 136, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 4, empty: 5']
['00:34:23, 126, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 5, empty: 6']
['00:34:31, 158, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 4, empty: 6']
['00:34:39, 154, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 4, empty: 6']
['00:34:47, 187, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 5, empty: 5']
['00:34:56, 176, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 4, empty: 4']
['00:35:04, 198, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 5, empty: 4']
['00:35:12, 245, opp-conj: 5, sqr-tri-sext: 5, major: 10, minor: 6, empty: 3']
['00:35:20, 230, opp-conj: 6, sqr-tri-sext: 3, major: 9, minor: 6, empty: 4']
['00:35:28, 193, opp-conj: 5, sqr-tri-sext: 3, major: 8, minor: 4, empty: 5']
['00:35:36, 213, opp-conj: 5, sqr-tri-sext: 4, major: 9, minor: 4, empty: 5']
['00:35:43, 201, opp-conj: 5, sqr-tri-sext: 3, major: 8, minor: 5, empty: 5']
['00:35:51, 167, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 5, empty: 7']
['00:35:59, 181, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 7, empty: 6']
['00:36:07, 222, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 8, empty: 5']
['00:36:15, 206, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 9, empty: 5']
['00:36:23, 227, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 8, empty: 4']
['00:36:31, 204, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 7, empty: 3']
['00:36:39, 206, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 7, empty: 3']
['00:36:47, 214, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 8, empty: 4']
['00:36:56, 172, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 7, empty: 6']
['00:37:04, 168, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 5, empty: 6']
['00:37:12, 140, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 4, empty: 7']
['00:37:20, 132, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 3, empty: 7']
['00:37:27, 124, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 2, empty: 6']
['00:37:35, 84, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 2, empty: 8']
['00:37:43, 89, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 4, empty: 6']
['00:37:51, 85, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 5, empty: 6']
['00:37:59, 149, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 6, empty: 4']
['00:38:07, 179, opp-conj: 1, sqr-tri-sext: 7, major: 8, minor: 5, empty: 3']
['00:38:15, 166, opp-conj: 1, sqr-tri-sext: 7, major: 8, minor: 4, empty: 4']
['00:38:23, 170, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 4, empty: 5']
['00:38:31, 200, opp-conj: 2, sqr-tri-sext: 8, major: 10, minor: 3, empty: 3']
['00:38:39, 200, opp-conj: 2, sqr-tri-sext: 8, major: 10, minor: 3, empty: 4']
['00:38:47, 172, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 4, empty: 5']
['00:38:56, 166, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 6, empty: 6']
['00:39:03, 140, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 6, empty: 7']
['00:39:11, 160, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 6, empty: 7']
['00:39:19, 132, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 5, empty: 9']
['00:39:27, 140, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 4, empty: 7']
['00:39:35, 110, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 2, empty: 8']
['00:39:43, 134, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 3, empty: 7']
['00:39:51, 174, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 3, empty: 6']
['00:40:00, 138, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 3, empty: 7']
['00:40:08, 132, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 2, empty: 7']
['00:40:16, 169, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 1, empty: 7']
['00:40:24, 169, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 1, empty: 7']
['00:40:32, 161, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 2, empty: 8']
['00:40:40, 141, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 2, empty: 8']
['00:40:47, 121, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 2, empty: 8']
['00:40:56, 101, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 2, empty: 9']
['00:41:04, 109, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 3, empty: 9']
['00:41:12, 119, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 3, empty: 8']
['00:41:20, 125, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 4, empty: 7']
['00:41:28, 77, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 3, empty: 7']
['00:41:36, 78, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 4, empty: 6']
['00:41:44, 109, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 5, empty: 5']
['00:41:52, 93, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 4, empty: 7']
['00:42:00, 109, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 7']
['00:42:08, 109, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 7']
['00:42:16, 139, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 5, empty: 6']
['00:42:24, 137, opp-conj: 4, sqr-tri-sext: 1, major: 5, minor: 5, empty: 7']
['00:42:31, 155, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 5, empty: 7']
['00:42:39, 233, opp-conj: 6, sqr-tri-sext: 4, major: 10, minor: 4, empty: 4']
['00:42:47, 237, opp-conj: 6, sqr-tri-sext: 4, major: 10, minor: 4, empty: 5']
['00:42:56, 274, opp-conj: 6, sqr-tri-sext: 6, major: 12, minor: 5, empty: 3']
['00:43:04, 266, opp-conj: 6, sqr-tri-sext: 6, major: 12, minor: 4, empty: 4']
['00:43:12, 280, opp-conj: 6, sqr-tri-sext: 7, major: 13, minor: 3, empty: 4']
['00:43:20, 244, opp-conj: 6, sqr-tri-sext: 5, major: 11, minor: 3, empty: 5']
['00:43:28, 281, opp-conj: 7, sqr-tri-sext: 5, major: 12, minor: 4, empty: 5']
['00:43:36, 223, opp-conj: 6, sqr-tri-sext: 3, major: 9, minor: 4, empty: 5']
['00:43:44, 219, opp-conj: 5, sqr-tri-sext: 4, major: 9, minor: 4, empty: 3']
['00:43:52, 190, opp-conj: 4, sqr-tri-sext: 5, major: 9, minor: 2, empty: 3']
['00:44:00, 177, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 2, empty: 5']
['00:44:08, 173, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 2, empty: 4']
['00:44:15, 147, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 1, empty: 5']
['00:44:23, 137, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 1, empty: 7']
['00:44:31, 141, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 3, empty: 6']
['00:44:39, 147, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 4, empty: 5']
['00:44:47, 117, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 7, empty: 5']
['00:44:56, 124, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 7, empty: 5']
['00:45:04, 114, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 7, empty: 6']
['00:45:12, 136, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 5, empty: 5']
['00:45:20, 130, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 4, empty: 4']
['00:45:28, 126, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 3, empty: 6']
['00:45:36, 126, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 3, empty: 6']
['00:45:44, 78, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 3, empty: 8']
['00:45:51, 94, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 3, empty: 7']
['00:45:59, 112, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 3, empty: 5']
['00:46:07, 102, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 3, empty: 5']
['00:46:15, 136, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 2, empty: 7']
['00:46:23, 144, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 3, empty: 6']
['00:46:31, 152, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 4, empty: 6']
['00:46:39, 148, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 6, empty: 4']
['00:46:47, 128, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 5, empty: 6']
['00:46:56, 132, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 6, empty: 5']
['00:47:04, 144, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 5, empty: 4']
['00:47:12, 158, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 6, empty: 4']
['00:47:20, 142, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 6, empty: 5']
['00:47:28, 136, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 5, empty: 6']
['00:47:35, 100, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 5, empty: 7']
['00:47:43, 92, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 7']
['00:47:51, 126, opp-conj: 4, sqr-tri-sext: 1, major: 5, minor: 6, empty: 7']
['00:47:59, 154, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 7, empty: 6']
['00:48:07, 184, opp-conj: 5, sqr-tri-sext: 2, major: 7, minor: 8, empty: 5']
['00:48:15, 208, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 11, empty: 5']
['00:48:23, 210, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 12, empty: 4']
['00:48:31, 204, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 11, empty: 4']
['00:48:39, 182, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 8, empty: 5']
['00:48:47, 162, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 8, empty: 5']
['00:48:56, 182, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 8, empty: 6']
['00:49:04, 150, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 6, empty: 5']
['00:49:12, 94, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 5, empty: 8']
['00:49:19, 84, opp-conj: 2, sqr-tri-sext: 0, major: 2, minor: 6, empty: 8']
['00:49:27, 72, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 5, empty: 8']
['00:49:35, 106, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 7, empty: 6']
['00:49:43, 98, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 6, empty: 6']
['00:49:51, 110, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 6, empty: 5']
['00:49:59, 106, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 4, empty: 6']
['00:50:07, 92, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 4, empty: 8']
['00:50:15, 44, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 3, empty: 9']
['00:50:23, 38, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 2, empty: 10']
['00:50:31, 66, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 3, empty: 8']
['00:50:39, 74, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 3, empty: 9']
['00:50:47, 72, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 2, empty: 9']
['00:50:56, 90, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 2, empty: 8']
['00:51:04, 90, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 2, empty: 8']
['00:51:12, 88, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 2, empty: 7']
['00:51:20, 74, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 3, empty: 7']
['00:51:28, 70, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 6, empty: 6']
['00:51:36, 92, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 7, empty: 6']
['00:51:44, 88, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 7, empty: 6']
['00:51:52, 98, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 8, empty: 5']
['00:52:00, 100, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 8, empty: 5']
['00:52:08, 120, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 6, empty: 4']
['00:52:16, 108, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 4, empty: 5']
['00:52:24, 94, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 2, empty: 7']
['00:52:32, 94, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 2, empty: 7']
['00:52:39, 112, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 2, empty: 6']
['00:52:47, 154, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 6, empty: 3']
['00:52:56, 148, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 8, empty: 4']
['00:53:04, 136, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 8, empty: 5']
['00:53:12, 150, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 10, empty: 4']
['00:53:20, 154, opp-conj: 0, sqr-tri-sext: 5, major: 5, minor: 9, empty: 4']
['00:53:28, 94, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 7, empty: 6']
['00:53:36, 102, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 6, empty: 6']
['00:53:44, 88, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 4, empty: 6']
['00:53:52, 74, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 5, empty: 6']
['00:54:00, 90, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 6, empty: 6']
['00:54:08, 102, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 5, empty: 8']
['00:54:16, 102, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 7, empty: 7']
['00:54:23, 102, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 7, empty: 7']
['00:54:31, 94, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 6, empty: 8']
['00:54:39, 94, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 6, empty: 8']
['00:54:47, 102, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 6, empty: 8']
['00:54:56, 78, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 5, empty: 8']
