Time,all-pd,mj1-pd,mj2-pd,mja-pd,min-pd,all-sc,mj1-sc,mj2-sc,mja-sc,min-sc
03:03:35,4,0,3,3,1,22,2,3,5,17
19:06:39,4,1,2,3,1,22,0,7,7,15
19:05:51,9,2,1,3,6,19,1,7,8,11
19:05:43,7,1,2,3,4,21,1,8,9,12
19:05:35,6,1,2,3,3,22,1,8,9,13
19:04:55,6,1,2,3,3,19,1,7,8,11
19:09:04,8,0,3,3,5,18,0,9,9,9
19:07:28,6,1,2,3,3,26,2,7,9,17
03:04:56,8,1,2,3,5,24,3,5,8,16
03:04:39,6,1,2,3,3,23,3,4,7,16
02:37:20,6,2,1,3,3,22,1,8,9,13
19:37:27,5,0,3,3,2,25,3,11,14,11
19:37:11,5,0,3,3,2,21,2,10,12,9
19:37:03,5,0,3,3,2,22,1,9,10,12
19:36:55,5,0,3,3,2,25,2,9,11,14
19:36:47,4,0,3,3,1,26,2,9,11,15
13:17:52,7,0,3,3,4,18,0,8,8,10
13:17:12,3,0,3,3,0,14,0,5,5,9
13:16:23,8,1,2,3,5,17,1,8,9,8
13:16:15,7,1,2,3,4,19,1,9,10,9
13:16:07,6,1,2,3,3,20,2,9,11,9
13:28:15,5,2,1,3,2,18,1,4,5,13
13:27:59,7,1,2,3,4,21,3,3,6,15
13:27:51,8,2,1,3,5,24,4,5,9,15
19:11:04,9,1,2,3,6,20,1,8,9,11
19:10:47,8,1,2,3,5,22,0,8,8,14
19:10:07,8,1,2,3,5,21,1,11,12,9
19:09:28,4,0,3,3,1,27,3,12,15,12
19:09:20,4,0,3,3,1,26,3,11,14,12
19:09:12,7,0,3,3,4,26,3,11,14,12
13:15:59,8,1,2,3,5,22,2,9,11,11
13:15:51,7,1,2,3,4,24,2,10,12,12
13:15:43,8,1,2,3,5,26,2,10,12,14
19:35:35,9,0,3,3,6,27,3,13,16,11
19:35:19,6,1,2,3,3,21,2,13,15,6
19:35:11,6,1,2,3,3,19,2,11,13,6
19:35:04,5,1,2,3,2,20,3,11,14,6
19:34:56,4,1,2,3,1,18,3,9,12,6
02:41:28,8,1,2,3,5,22,2,5,7,15
02:41:20,8,1,2,3,5,21,2,4,6,15
02:41:12,9,1,2,3,6,20,1,4,5,15
02:41:04,7,1,2,3,4,22,0,4,4,18
02:40:32,6,0,3,3,3,20,0,6,6,14
03:01:59,4,3,0,3,1,34,3,13,16,18
03:01:51,5,3,0,3,2,33,3,13,16,17
03:01:43,6,3,0,3,3,32,3,13,16,16
03:01:36,5,2,1,3,2,32,3,14,17,15
03:01:28,5,2,1,3,2,32,2,14,16,16
03:01:20,6,2,1,3,3,30,2,12,14,16
13:29:20,6,2,1,3,3,15,2,5,7,8
13:29:12,5,2,1,3,2,16,2,6,8,8
13:28:55,6,2,1,3,3,17,3,6,9,8
13:28:23,6,2,1,3,3,18,1,4,5,13
19:15:19,6,1,2,3,3,16,1,7,8,8
19:15:11,5,1,2,3,2,18,1,8,9,9
02:56:47,8,1,2,3,5,29,5,9,14,15
02:56:39,8,1,2,3,5,26,5,9,14,12
02:56:32,9,1,2,3,6,25,5,9,14,11
08:59:04,6,1,2,3,3,18,6,3,9,9
08:58:56,6,1,2,3,3,15,6,2,8,7
08:58:31,5,1,2,3,2,14,6,2,8,6
08:58:23,5,2,1,3,2,14,4,3,7,7
09:01:04,5,1,2,3,2,21,5,6,11,10
02:59:28,7,1,2,3,4,26,1,8,9,17
02:59:20,6,1,2,3,3,24,3,7,10,14
03:02:07,5,3,0,3,2,32,3,13,16,16
02:40:24,4,0,3,3,1,17,0,6,6,11
02:40:16,4,0,3,3,1,18,1,6,7,11
02:39:43,6,1,2,3,3,25,2,6,8,17
02:39:36,6,1,2,3,3,25,2,6,8,17
02:39:28,6,1,2,3,3,27,2,7,9,18
19:34:39,3,0,3,3,0,22,3,12,15,7
19:15:59,4,2,1,3,1,16,1,8,9,7
02:56:24,9,1,2,3,6,26,6,8,14,12
02:56:16,7,1,2,3,4,24,7,9,16,8
02:56:08,6,2,1,3,3,21,6,7,13,8
02:56:00,6,2,1,3,3,21,6,7,13,8
02:55:52,6,2,1,3,3,21,5,7,12,9
02:55:44,6,2,1,3,3,19,5,6,11,8
02:54:24,9,1,2,3,6,18,2,7,9,9
19:15:27,6,1,2,3,3,19,2,8,10,9
02:42:16,6,1,2,3,3,21,3,5,8,13
02:42:08,5,1,2,3,2,27,3,8,11,16
19:30:47,6,1,2,3,3,23,2,11,13,10
19:30:39,6,1,2,3,3,25,2,13,15,10
09:04:07,7,0,3,3,4,24,6,6,12,12
09:03:43,5,0,3,3,2,29,7,7,14,15
09:03:35,7,0,3,3,4,29,7,8,15,14
09:03:27,9,0,3,3,6,29,6,8,14,15
13:19:20,5,2,1,3,2,19,3,6,9,10
19:17:52,10,1,2,3,7,15,1,7,8,7
19:16:23,5,2,1,3,2,17,1,8,9,8
09:00:07,7,1,2,3,4,19,6,7,13,6
08:59:36,9,2,1,3,6,20,6,5,11,9
08:59:12,6,1,2,3,3,20,5,5,10,10
13:25:35,7,2,1,3,4,24,2,6,8,16
13:18:47,5,1,2,3,2,22,2,8,10,12
13:18:31,6,1,2,3,3,23,1,9,10,13
13:18:23,6,1,2,3,3,21,0,11,11,10
19:30:15,9,1,2,3,6,24,2,14,16,8
19:30:00,7,2,1,3,4,20,1,14,15,5
19:29:44,5,1,2,3,2,22,1,14,15,7
19:29:36,5,1,2,3,2,22,1,13,14,8
19:29:28,7,1,2,3,4,24,1,14,15,9
19:29:20,8,1,2,3,5,22,1,12,13,9
19:28:55,9,1,2,3,6,18,0,12,12,6
19:26:39,7,0,3,3,4,19,0,11,11,8
02:45:44,9,1,2,3,6,31,7,8,15,16
02:45:36,9,1,2,3,6,30,7,7,14,16
19:21:35,13,2,1,3,10,22,4,10,14,8
13:23:59,10,1,2,3,7,27,3,7,10,17
09:03:20,8,0,3,3,5,27,5,8,13,14
09:03:12,8,0,3,3,5,27,5,9,14,13
09:02:47,4,0,3,3,1,25,3,8,11,14
09:02:39,3,0,3,3,0,24,2,7,9,15
19:20:23,8,2,1,3,5,15,1,7,8,7
19:18:15,5,1,2,3,2,15,2,8,10,5
19:23:59,10,0,3,3,7,28,2,8,10,18
19:23:19,7,2,1,3,4,34,4,13,17,17
19:21:51,8,2,1,3,5,23,4,10,14,9
02:44:32,11,1,2,3,8,25,5,7,12,13
09:01:51,7,1,2,3,4,26,5,6,11,15
13:21:28,5,2,1,3,2,32,3,11,14,18
13:21:20,5,2,1,3,2,31,4,11,15,16
13:21:12,5,2,1,3,2,26,4,8,12,14
13:20:47,6,1,2,3,3,26,4,9,13,13
09:04:56,5,1,2,3,2,19,4,3,7,12
09:04:47,5,1,2,3,2,20,4,4,8,12
02:46:24,4,2,1,3,1,25,4,9,13,12
02:49:51,9,2,1,3,6,12,0,6,6,6
02:51:52,5,1,2,3,2,27,6,9,15,12
02:51:44,7,1,2,3,4,27,7,7,14,13
02:51:36,7,1,2,3,4,25,6,6,12,13
02:51:28,11,1,2,3,8,25,5,7,12,13
23:00:00,10,1,2,3,7,22,0,9,9,13
23:00:00,10,1,2,3,7,32,4,13,17,15
22:54:07,7,1,2,3,4,18,2,8,10,8
23:08:08,8,1,2,3,5,22,1,9,10,12
23:08:00,8,1,2,3,5,21,0,9,9,12
23:05:04,8,1,2,3,5,20,1,7,8,12
23:04:56,8,1,2,3,5,19,1,5,6,13
22:54:23,6,1,2,3,3,18,2,8,10,8
22:54:15,7,1,2,3,4,20,3,8,11,9
11:17:52,7,2,1,3,4,18,3,6,9,9
11:17:44,8,2,1,3,5,18,4,6,10,8
11:17:36,8,2,1,3,5,17,4,7,11,6
23:01:44,6,1,2,3,3,29,4,11,15,14
23:06:08,7,0,2,2,5,19,2,9,11,8
23:06:00,7,0,2,2,5,18,2,8,10,8
23:05:51,7,0,2,2,5,20,2,8,10,10
23:05:43,9,0,2,2,7,19,2,7,9,10
23:05:36,9,0,2,2,7,21,3,8,11,10
22:52:31,7,1,1,2,5,21,3,7,10,11
22:52:00,5,1,1,2,3,27,3,10,13,14
22:51:52,5,1,1,2,3,25,3,10,13,12
22:51:44,4,1,1,2,2,25,2,12,14,11
22:51:36,4,1,1,2,2,27,2,14,16,11
22:51:28,4,1,1,2,2,27,3,13,16,11
02:43:52,8,1,1,2,6,24,5,7,12,12
02:43:44,7,1,1,2,5,22,3,6,9,13
09:01:59,5,0,2,2,3,27,4,7,11,16
13:21:04,5,1,1,2,3,27,5,9,14,13
13:20:56,5,1,1,2,3,29,5,9,14,15
09:04:31,4,0,2,2,2,21,4,5,9,12
02:46:16,5,1,1,2,3,28,5,10,15,13
02:46:08,6,1,1,2,4,28,5,10,15,13
02:45:52,6,1,1,2,4,31,7,9,16,15
02:51:20,10,0,2,2,8,24,4,8,12,12
02:51:12,10,0,2,2,8,23,4,8,12,11
23:00:08,9,1,1,2,7,23,1,8,9,14
23:00:08,9,1,1,2,7,32,4,13,17,15
02:50:47,8,0,2,2,6,26,4,9,13,13
02:50:07,8,1,1,2,6,15,3,5,8,7
19:23:51,11,1,1,2,9,30,2,10,12,18
19:23:43,9,1,1,2,7,35,1,13,14,21
19:23:35,7,1,1,2,5,34,1,13,14,20
19:23:27,7,2,0,2,5,34,2,14,16,18
19:21:59,9,1,1,2,7,26,3,14,17,9
19:21:43,11,2,0,2,9,22,5,10,15,7
22:51:12,2,1,1,2,0,26,3,12,15,11
22:49:11,3,2,0,2,1,24,3,10,13,11
22:49:03,4,2,0,2,2,22,3,10,13,9
11:21:52,5,0,2,2,3,23,3,10,13,10
11:21:44,7,0,2,2,5,24,3,11,14,10
11:21:28,6,0,2,2,4,23,4,11,15,8
11:21:20,5,0,2,2,3,21,4,10,14,7
11:21:12,5,0,2,2,3,20,4,9,13,7
15:33:28,5,1,1,2,3,23,2,11,13,10
15:33:20,3,1,1,2,1,23,2,11,13,10
09:00:15,3,1,1,2,1,18,5,7,12,6
08:59:28,6,2,0,2,4,19,5,5,10,9
08:59:20,5,1,1,2,3,20,5,5,10,10
13:24:39,5,2,0,2,3,24,1,7,8,16
13:19:04,4,1,1,2,2,22,2,8,10,12
13:18:39,5,1,1,2,3,21,2,7,9,12
19:30:07,8,1,1,2,6,21,1,14,15,6
13:23:51,7,1,1,2,5,28,3,7,10,18
09:02:56,7,0,2,2,5,25,3,8,11,14
09:02:31,2,0,2,2,0,21,3,6,9,12
09:02:23,2,0,2,2,0,22,3,7,10,12
09:02:07,5,0,2,2,3,25,4,6,10,15
19:20:39,9,2,0,2,7,16,3,5,8,8
19:20:31,8,2,0,2,6,17,2,7,9,8
02:50:56,10,0,2,2,8,24,4,8,12,12
19:15:51,3,1,1,2,1,18,2,7,9,9
19:15:43,4,1,1,2,2,16,1,6,7,9
19:15:35,6,1,1,2,4,16,2,6,8,8
02:42:32,6,1,1,2,4,21,3,5,8,13
02:42:24,4,1,1,2,2,20,3,5,8,12
09:04:23,5,0,2,2,3,19,4,5,9,10
09:04:15,5,0,2,2,3,22,5,6,11,11
09:03:59,6,0,2,2,4,22,6,6,12,10
09:03:51,5,0,2,2,3,24,7,6,13,11
13:19:12,4,1,1,2,2,17,2,7,9,8
19:18:07,6,1,1,2,4,17,3,9,12,5
19:18:00,8,1,1,2,6,16,2,8,10,6
19:16:31,5,2,0,2,3,19,1,9,10,9
08:58:39,5,1,1,2,3,12,6,1,7,5
02:59:44,5,0,2,2,3,27,1,7,8,19
02:40:08,3,0,2,2,1,20,1,7,8,12
02:40:00,4,0,2,2,2,20,1,5,6,14
02:43:36,7,1,1,2,5,23,4,6,10,13
02:43:04,7,1,1,2,5,18,3,5,8,10
02:42:40,6,1,1,2,4,20,3,5,8,12
13:24:31,7,2,0,2,5,23,1,8,9,14
13:24:23,8,2,0,2,6,30,2,10,12,18
19:16:15,2,1,1,2,0,15,1,8,9,6
19:16:07,3,1,1,2,1,17,1,9,10,7
06:43:20,5,2,0,2,3,21,1,9,10,11
06:43:12,5,2,0,2,3,21,1,9,10,11
22:48:39,7,1,1,2,5,15,3,5,8,7
22:47:27,11,1,1,2,9,23,3,8,11,12
23:11:52,5,1,1,2,3,13,3,4,7,6
23:11:44,5,1,1,2,3,17,5,6,11,6
06:32:23,5,0,2,2,3,30,4,13,17,13
15:33:12,4,1,1,2,2,21,2,10,12,9
06:52:16,5,1,1,2,3,14,0,7,7,7
19:10:39,6,1,1,2,4,19,0,6,6,13
19:10:31,5,1,1,2,3,19,0,8,8,11
19:09:59,6,1,1,2,4,19,1,11,12,7
02:40:56,5,0,2,2,3,21,0,4,4,17
02:40:48,5,0,2,2,3,22,0,5,5,17
02:40:40,4,0,2,2,2,22,0,6,6,16
13:29:44,7,1,1,2,5,18,3,7,10,8
13:29:36,6,1,1,2,4,17,3,6,9,8
13:29:04,4,1,1,2,2,15,2,6,8,7
13:28:47,5,2,0,2,3,18,3,6,9,9
13:28:39,5,2,0,2,3,23,3,6,9,14
13:28:31,3,2,0,2,1,19,2,5,7,12
08:58:47,4,0,2,2,2,14,6,1,7,7
19:07:36,4,1,1,2,2,24,2,7,9,15
03:04:47,6,1,1,2,4,24,3,5,8,16
03:04:31,4,1,1,2,2,22,3,3,6,16
13:17:04,3,0,2,2,1,12,0,3,3,9
13:16:55,4,0,2,2,2,12,0,3,3,9
13:16:47,5,0,2,2,3,15,0,6,6,9
13:16:39,5,0,2,2,3,16,0,8,8,8
19:10:56,7,1,1,2,5,21,0,9,9,12
15:34:47,4,2,0,2,2,23,3,8,11,12
15:33:36,7,1,1,2,5,26,2,11,13,13
22:45:04,10,0,2,2,8,20,1,11,12,8
22:44:56,8,0,2,2,6,20,2,10,12,8
22:44:47,7,0,2,2,5,19,2,10,12,7
15:30:08,6,1,1,2,4,31,4,12,16,15
06:53:36,6,1,1,2,4,26,2,15,17,9
15:50:23,6,1,1,2,4,15,3,5,8,7
15:50:15,5,1,1,2,3,15,2,5,7,8
15:49:35,9,1,1,2,7,15,3,4,7,8
15:49:27,8,1,1,2,6,15,2,5,7,8
15:49:19,9,1,1,2,7,17,1,6,7,10
19:39:51,6,1,1,2,4,30,1,12,13,17
02:38:56,4,1,1,2,2,26,3,9,12,14
13:15:19,9,1,1,2,7,22,3,6,9,13
02:38:07,7,1,1,2,5,25,3,10,13,12
02:37:59,6,1,1,2,4,25,2,11,13,12
02:37:52,7,1,1,2,5,25,2,11,13,12
02:37:44,4,1,1,2,2,25,2,10,12,13
02:37:36,5,1,1,2,3,22,1,9,10,12
03:03:43,5,0,2,2,3,21,2,4,6,15
19:06:23,7,1,1,2,5,23,0,8,8,15
19:06:15,7,2,0,2,5,25,0,9,9,16
19:06:08,9,2,0,2,7,27,1,9,10,17
19:06:00,9,2,0,2,7,27,1,9,10,17
08:53:52,4,2,0,2,2,23,1,11,12,11
13:31:51,5,1,1,2,3,19,4,4,8,11
02:36:47,8,1,1,2,6,27,9,6,15,12
09:09:04,5,1,1,2,3,22,4,7,11,11
09:08:56,4,1,1,2,2,26,5,10,15,11
09:08:47,3,0,2,2,1,25,5,9,14,11
09:08:24,6,0,2,2,4,20,3,7,10,10
19:40:00,7,1,1,2,5,29,2,11,13,16
19:04:31,9,1,1,2,7,16,0,6,6,10
19:04:15,11,1,1,2,9,18,0,9,9,9
03:07:04,7,1,1,2,5,21,1,8,9,12
03:06:56,7,1,1,2,5,21,1,7,8,13
03:08:08,11,1,1,2,9,20,3,5,8,12
19:44:39,7,0,2,2,5,17,0,9,9,8
19:44:31,8,0,2,2,6,19,1,10,11,8
19:44:07,10,0,2,2,8,18,1,7,8,10
02:31:20,6,0,2,2,4,24,4,5,9,15
02:31:12,6,0,2,2,4,27,6,6,12,15
02:31:04,7,0,2,2,5,23,5,6,11,12
02:36:56,8,1,1,2,6,26,7,7,14,12
18:59:04,4,0,2,2,2,19,2,9,11,8
03:09:12,7,1,1,2,5,27,3,12,15,12
08:54:00,4,2,0,2,2,28,1,16,17,11
15:48:47,7,1,1,2,5,17,3,6,9,8
23:15:51,6,0,2,2,4,17,1,6,7,10
23:15:44,4,1,1,2,2,14,0,7,7,7
23:15:36,4,1,1,2,2,17,1,7,8,9
23:15:28,7,1,1,2,5,18,1,8,9,9
23:15:20,7,1,1,2,5,20,2,9,11,9
22:41:36,6,1,1,2,4,19,1,7,8,11
22:41:28,7,1,1,2,5,16,0,7,7,9
06:26:31,6,0,2,2,4,23,1,9,10,13
06:26:23,6,0,2,2,4,24,0,9,9,15
06:26:15,4,0,2,2,2,24,0,9,9,15
06:26:07,6,0,2,2,4,23,0,9,9,14
09:11:12,4,0,2,2,2,26,4,12,16,10
02:29:44,5,1,1,2,3,27,4,10,14,13
02:29:36,6,1,1,2,4,25,5,9,14,11
02:29:28,6,1,1,2,4,25,5,9,14,11
19:46:56,5,0,2,2,3,28,1,13,14,14
19:46:39,5,1,1,2,3,28,2,11,13,15
19:46:31,4,1,1,2,2,31,3,14,17,14
19:45:19,8,1,1,2,6,24,1,16,17,7
03:09:04,8,1,1,2,6,26,3,11,14,12
08:50:07,6,2,0,2,4,19,5,5,10,9
08:49:59,4,2,0,2,2,21,5,7,12,9
08:49:51,3,2,0,2,1,23,6,7,13,10
08:49:44,3,2,0,2,1,20,5,5,10,10
08:49:36,3,2,0,2,1,21,5,5,10,11
08:49:28,3,2,0,2,1,19,4,5,9,10
03:09:28,8,1,1,2,6,28,3,12,15,13
03:09:20,8,1,1,2,6,29,3,13,16,13
02:30:40,6,0,2,2,4,19,3,7,10,9
02:30:32,5,0,2,2,3,19,3,8,11,8
02:30:24,3,0,2,2,1,24,4,9,13,11
02:30:16,4,0,2,2,2,23,3,9,12,11
09:08:16,6,0,2,2,4,15,3,5,8,7
09:11:28,2,0,2,2,0,25,3,10,13,12
09:11:20,2,0,2,2,0,25,3,11,14,11
13:39:35,5,1,1,2,3,23,2,9,11,12
03:15:04,8,1,1,2,6,19,3,2,5,14
19:51:04,3,0,2,2,1,28,2,16,18,10
19:50:55,4,0,2,2,2,26,2,15,17,9
13:08:39,8,1,1,2,6,29,5,12,17,12
09:15:59,5,0,2,2,3,26,2,17,19,7
09:15:51,4,0,2,2,2,25,2,16,18,7
09:15:43,3,0,2,2,1,24,2,15,17,7
18:55:36,5,1,1,2,3,20,1,11,12,8
18:55:28,3,1,1,2,1,16,2,8,10,6
13:38:15,6,1,1,2,4,25,3,8,11,14
18:52:32,9,0,2,2,7,19,2,9,11,8
03:10:23,5,2,0,2,3,31,2,16,18,13
06:25:59,4,0,2,2,2,26,0,12,12,14
06:57:12,6,0,2,2,4,23,3,7,10,13
06:25:51,4,0,2,2,2,25,0,13,13,12
22:40:56,10,0,2,2,8,18,0,9,9,9
11:14:15,9,1,1,2,7,22,3,11,14,8
22:38:31,9,0,2,2,7,30,5,12,17,13
15:26:56,7,1,1,2,5,23,4,7,11,12
15:26:47,6,1,1,2,4,25,3,8,11,14
15:26:39,6,1,1,2,4,26,3,8,11,15
15:25:20,7,1,1,2,5,16,4,4,8,8
06:59:27,6,2,0,2,4,24,4,9,13,11
06:59:04,5,1,1,2,3,22,4,5,9,13
18:50:31,11,1,1,2,9,15,1,6,7,8
18:49:59,6,0,2,2,4,14,1,4,5,9
19:53:36,7,2,0,2,5,27,2,13,15,12
09:15:04,5,0,2,2,3,17,2,12,14,3
03:11:36,7,1,1,2,5,28,1,10,11,17
03:11:28,6,1,1,2,4,30,1,10,11,19
03:15:35,6,2,0,2,4,20,2,3,5,15
03:15:27,6,1,1,2,4,21,4,2,6,15
03:15:19,6,1,1,2,4,22,4,2,6,16
03:15:12,6,1,1,2,4,21,4,2,6,15
08:44:16,6,1,1,2,4,22,3,9,12,10
13:40:00,6,1,1,2,4,21,1,9,10,11
13:39:51,6,1,1,2,4,23,2,8,10,13
13:39:43,5,0,2,2,3,23,2,8,10,13
08:44:40,6,1,1,2,4,23,3,9,12,11
19:54:39,7,2,0,2,5,15,1,6,7,8
19:54:15,6,2,0,2,4,17,1,8,9,8
19:54:07,5,2,0,2,3,21,2,10,12,9
02:24:00,4,1,1,2,2,19,1,7,8,11
02:23:44,5,1,1,2,3,18,1,7,8,10
19:53:59,3,2,0,2,1,22,2,10,12,10
19:53:51,7,2,0,2,5,22,2,10,12,10
03:14:56,7,1,1,2,5,17,3,1,4,13
09:25:28,6,0,2,2,4,33,2,13,15,18
09:25:20,5,0,2,2,3,32,2,11,13,19
02:21:36,7,1,1,2,5,12,3,4,7,5
09:16:23,5,1,1,2,3,29,2,17,19,10
09:19:20,5,1,1,2,3,20,3,7,10,10
09:18:24,10,2,0,2,8,25,2,16,18,7
09:24:23,5,1,1,2,3,22,2,8,10,12
09:24:15,4,2,0,2,2,21,2,6,8,13
03:17:04,5,1,1,2,3,27,3,8,11,16
03:16:47,3,1,1,2,1,27,3,7,10,17
08:45:20,3,1,1,2,1,21,4,9,13,8
08:45:12,3,1,1,2,1,20,4,9,13,7
08:45:04,4,1,1,2,2,22,4,9,13,9
23:18:16,4,2,0,2,2,22,2,12,14,8
22:38:15,9,0,2,2,7,33,5,16,21,12
06:19:12,7,1,1,2,5,23,3,13,16,7
15:56:15,4,1,1,2,2,23,4,7,11,12
15:55:28,4,1,1,2,2,20,4,2,6,14
06:57:44,6,1,1,2,4,26,2,5,7,19
03:15:43,6,2,0,2,4,21,2,3,5,16
18:45:51,9,0,2,2,7,31,3,15,18,13
18:45:44,12,0,2,2,10,31,3,17,20,11
02:18:24,4,0,2,2,2,34,1,11,12,22
02:18:16,3,0,2,2,1,34,1,10,11,23
13:01:19,2,1,1,2,0,24,1,8,9,15
13:01:11,3,1,1,2,1,23,1,8,9,14
13:01:04,3,1,1,2,1,25,1,9,10,15
13:00:56,3,2,0,2,1,25,3,9,12,13
09:26:23,9,0,2,2,7,34,5,13,18,16
09:26:15,8,0,2,2,6,32,5,11,16,16
15:25:12,8,1,1,2,6,16,4,5,9,7
15:24:23,6,0,2,2,4,26,5,8,13,13
15:24:15,6,0,2,2,4,27,4,10,14,13
15:24:07,7,0,2,2,5,29,3,9,12,17
15:23:59,6,1,1,2,4,32,4,11,15,17
20:01:28,6,1,1,2,4,22,2,11,13,9
09:26:56,6,1,1,2,4,35,9,9,18,17
20:00:00,6,1,1,2,4,21,3,9,12,9
19:59:51,7,1,1,2,5,22,3,10,13,9
19:59:35,9,1,1,2,7,26,2,13,15,11
03:21:44,5,0,2,2,3,24,3,8,11,13
03:21:36,5,0,2,2,3,20,3,6,9,11
08:44:08,6,1,1,2,4,22,4,8,12,10
08:44:32,6,1,1,2,4,24,2,10,12,12
03:16:15,4,1,1,2,2,22,2,3,5,17
22:36:07,5,2,0,2,3,27,3,13,16,11
22:35:59,7,2,0,2,5,23,3,11,14,9
11:03:36,7,1,1,2,5,25,2,11,13,12
11:03:28,9,1,1,2,7,27,2,12,14,13
11:03:20,8,1,1,2,6,28,2,13,15,13
11:03:12,11,1,1,2,9,27,1,10,11,16
11:03:04,11,2,0,2,9,26,2,10,12,14
11:28:23,7,2,0,2,5,15,2,5,7,8
06:14:56,5,1,1,2,3,23,3,9,12,11
06:19:04,10,1,1,2,8,23,4,12,16,7
06:18:47,10,1,1,2,8,22,4,10,14,8
06:18:40,9,1,1,2,7,23,4,9,13,10
06:18:32,7,1,1,2,5,25,4,9,13,12
06:18:24,8,1,1,2,6,22,2,9,11,11
18:39:03,6,2,0,2,4,18,0,12,12,6
20:04:39,5,2,0,2,3,26,3,15,18,8
02:15:51,8,0,2,2,6,22,2,3,5,17
02:15:36,7,0,2,2,5,26,2,3,5,21
02:15:20,5,0,2,2,3,27,2,4,6,21
02:15:12,6,0,2,2,4,27,3,4,7,20
02:17:52,3,1,1,2,1,34,3,10,13,21
20:02:23,4,1,1,2,2,16,0,10,10,6
13:46:23,6,1,1,2,4,21,4,6,10,11
13:45:51,6,1,1,2,4,17,2,7,9,8
03:25:20,10,1,1,2,8,26,5,7,12,14
03:25:12,10,1,1,2,8,26,5,7,12,14
03:28:15,9,1,1,2,7,13,2,1,3,10
13:49:03,8,1,1,2,6,23,5,7,12,11
13:48:07,5,1,1,2,3,22,4,8,12,10
13:47:43,6,1,1,2,4,22,1,10,11,11
02:12:39,8,0,2,2,6,17,1,5,6,11
12:54:23,5,2,0,2,3,19,1,11,12,7
18:41:20,6,2,0,2,4,24,0,9,9,15
18:41:12,7,1,1,2,5,21,0,10,10,11
18:41:04,6,1,1,2,4,22,0,11,11,11
20:09:28,6,1,1,2,4,21,2,9,11,10
20:07:52,4,0,2,2,2,24,4,14,18,6
20:07:44,4,0,2,2,2,26,4,16,20,6
02:08:32,5,0,2,2,3,21,1,7,8,13
02:13:12,8,1,1,2,6,20,3,6,9,11
13:47:11,5,1,1,2,3,17,2,6,8,9
13:47:03,5,1,1,2,3,17,2,7,9,8
13:46:56,5,1,1,2,3,18,3,6,9,9
18:36:39,4,1,1,2,2,31,5,10,15,16
18:36:31,4,1,1,2,2,29,5,11,16,13
18:36:23,4,1,1,2,2,28,4,10,14,14
18:35:43,3,1,1,2,1,29,3,11,14,15
18:35:36,2,1,1,2,0,30,2,11,13,17
03:28:23,7,1,1,2,5,15,2,3,5,10
15:58:07,4,2,0,2,2,24,4,8,12,12
22:33:43,6,0,2,2,4,27,5,9,14,13
22:33:35,5,0,2,2,3,24,4,8,12,12
22:33:27,5,0,2,2,3,24,4,8,12,12
22:33:12,5,0,2,2,3,23,4,6,10,13
22:33:04,3,0,2,2,1,22,2,6,8,14
11:32:40,7,1,1,2,5,20,6,8,14,6
11:32:32,7,1,1,2,5,15,3,6,9,6
07:12:15,6,0,2,2,4,21,3,8,11,10
07:12:07,5,1,1,2,3,21,3,8,11,10
07:13:59,7,1,1,2,5,32,9,7,16,16
07:13:51,6,1,1,2,4,33,9,8,17,16
07:13:43,7,1,1,2,5,35,9,8,17,18
07:12:31,4,0,2,2,2,28,5,9,14,14
13:49:27,9,0,2,2,7,28,2,6,8,20
08:35:52,5,1,1,2,3,22,5,5,10,12
20:09:52,9,2,0,2,7,24,0,13,13,11
20:09:36,6,1,1,2,4,21,1,10,11,10
12:54:08,4,2,0,2,2,15,0,9,9,6
12:54:00,4,2,0,2,2,16,0,8,8,8
12:53:52,3,2,0,2,1,18,1,8,9,9
09:35:20,4,0,2,2,2,30,2,13,15,15
09:35:12,5,0,2,2,3,29,2,12,14,15
09:37:27,6,0,2,2,4,20,2,6,8,12
09:37:20,5,0,2,2,3,22,2,8,10,12
09:37:12,4,0,2,2,2,24,2,9,11,13
09:36:47,3,1,1,2,1,26,2,10,12,14
09:36:39,4,1,1,2,2,28,2,11,13,15
02:03:59,8,1,1,2,6,20,1,8,9,11
02:06:56,6,0,2,2,4,24,3,10,13,11
02:06:48,6,0,2,2,4,21,2,10,12,9
02:06:40,9,0,2,2,7,22,2,11,13,9
02:06:32,7,0,2,2,5,23,2,11,13,10
13:49:35,7,0,2,2,5,26,1,6,7,19
18:32:23,10,0,2,2,8,27,3,14,17,10
18:32:08,8,1,1,2,6,26,2,14,16,10
20:14:15,3,0,2,2,1,11,1,7,8,3
20:14:08,3,0,2,2,1,11,1,7,8,3
20:13:52,3,1,1,2,1,17,1,9,10,7
11:32:08,4,0,2,2,2,16,3,10,13,3
23:24:39,7,1,1,2,5,27,3,12,15,12
23:24:31,6,1,1,2,4,29,3,14,17,12
23:24:23,4,2,0,2,2,29,3,14,17,12
23:24:16,4,1,1,2,2,31,3,15,18,13
06:12:07,5,1,1,2,3,23,2,9,11,12
06:11:59,6,1,1,2,4,25,2,11,13,12
06:14:23,4,1,1,2,2,26,3,11,14,12
06:14:15,3,0,2,2,1,27,3,11,14,13
06:09:20,6,0,2,2,4,25,3,12,15,10
15:15:12,2,0,2,2,0,25,4,5,9,16
07:22:56,4,1,1,2,2,22,4,9,13,9
07:22:47,4,1,1,2,2,22,3,9,12,10
