['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['05:50:46', "(H9,295.157,(r)) (Mercury,160.017,(p)) (135-sesquisquare,8')\n(Jupiter,72.698,(p)) (H9,312.523,(p)) (trine,11')\n(Moon,18.647,(r)) (H1,48.771,(c)) (30-semisextile,7')", "(H7,253.016,(r)) (Jupiter,73.034,(p)) (opposition,1')\n(H5,168.461,(r)) (Mean_Node,48.429,(c)) (trine,2')\n(H7,253.016,(r)) (Sun,103.199,(c)) (150-quincunx,11')", "(H5,168.461,(r)) (Mean_Node,48.495,(c)) (trine,2')", "(Jupiter,69.477,(r)) (H10,294.659,(c)) (135-sesquisquare,11')\n(H5,168.461,(r)) (Mean_Node,48.505,(c)) (trine,3')", "(Jupiter,69.477,(r)) (H10,294.448,(c)) (135-sesquisquare,2')", "(Neptune,151.098,(p)) (H12,60.921,(p)) (square,11')", "(Mean_Node,48.722,(c)) (H12,348.901,(c)) (sextile,11')", "(H5,168.461,(r)) (Moon,33.317,(p)) (135-sesquisquare,9')", "(Jupiter,69.477,(r)) (H1,99.307,(p)) (30-semisextile,10')", '9', '10', '11', "(Mars,164.499,(r)) (H4,104.552,(c)) (sextile,3')\n(Neptune,150.122,(r)) (H8,240.239,(c)) (square,7')\n(Saturn,266.858,(c)) (H7,206.832,(c)) (sextile,2')", "(Mercury,74.023,(c)) (H10,284.008,(c)) (150-quincunx,1')\n(Neptune,149.111,(c)) (H10,284.008,(c)) (135-sesquisquare,6')", "(Mercury,121.289,(r)) (H10,346.463,(p)) (135-sesquisquare,10')", '15', "(Neptune,151.533,(p)) (H1,106.661,(p)) (45-semisquare,8')", '17', "(Pluto,108.364,(r)) (H12,78.404,(p)) (30-semisextile,2')\n(H5,168.461,(r)) (Sun,168.619,(p)) (conjunction,9')", "(Sun,124.655,(r)) (H12,94.529,(p)) (30-semisextile,8')\n(Neptune,150.122,(r)) (H12,299.980,(c)) (150-quincunx,9')\n(Pluto,108.364,(r)) (H1,333.485,(c)) (135-sesquisquare,7')\n(Mean_Node,50.670,(c)) (H8,200.675,(c)) (150-quincunx,0')", 27]
['21:41:28', "(H9,165.179,(r)) (Moon,285.099,(p)) (trine,5')\n(Moon,285.099,(p)) (H1,284.847,(p)) (conjunction,15')\n(Jupiter,69.416,(r)) (H1,249.254,(c)) (opposition,10')", "(Mean_Node,47.257,(r)) (H7,107.245,(p)) (sextile,1')\n(Jupiter,69.416,(r)) (H5,24.420,(c)) (45-semisquare,0')", "(Jupiter,73.155,(p)) (H10,223.136,(p)) (150-quincunx,1')", "(Jupiter,73.180,(p)) (H10,223.310,(p)) (150-quincunx,8')", "(H10,199.554,(r)) (Jupiter,64.681,(c)) (135-sesquisquare,8')", "(Pluto,108.356,(r)) (H1,243.413,(c)) (135-sesquisquare,3')\n(H1,266.370,(r)) (Saturn,266.357,(c)) (conjunction,1')", "(Neptune,150.110,(r)) (H12,270.132,(p)) (trine,1')\n(Mean_Node,47.257,(r)) (H10,227.109,(p)) (opposition,9')\n(Mars,181.926,(p)) (H10,227.109,(p)) (45-semisquare,11')\n(H1,266.370,(r)) (Saturn,266.424,(c)) (conjunction,3')\n(Pluto,107.629,(c)) (H1,242.631,(c)) (135-sesquisquare,0')\n(Mean_Node,48.740,(c)) (H10,168.748,(c)) (trine,0')", "(Mean_Node,47.257,(r)) (H4,47.400,(p)) (conjunction,9')\n(H5,45.606,(r)) (Moon,0.141,(c)) (45-semisquare,28')\n(Jupiter,63.785,(c)) (H5,18.650,(c)) (45-semisquare,8')\n(Mean_Node,48.757,(c)) (H5,18.650,(c)) (30-semisextile,6')", "(H1,266.370,(r)) (Moon,41.332,(p)) (135-sesquisquare,2')\n(Mercury,174.141,(p)) (H1,294.182,(p)) (trine,3')", "(H4,19.554,(r)) (Sun,154.422,(p)) (135-sesquisquare,8')\n(H5,45.606,(r)) (Mean_Node,45.598,(p)) (conjunction,0')", "(Mars,164.289,(r)) (H1,299.296,(p)) (135-sesquisquare,0')\n(Jupiter,74.402,(p)) (H1,299.296,(p)) (135-sesquisquare,6')\n(Jupiter,74.402,(p)) (H5,74.565,(p)) (conjunction,10')", "(Mars,164.289,(r)) (H7,119.302,(p)) (45-semisquare,1')\n(Neptune,149.122,(c)) (H8,89.007,(c)) (sextile,7')", '12', "(Neptune,150.110,(r)) (H1,300.242,(p)) (150-quincunx,8')\n(Saturn,266.924,(c)) (H1,236.979,(c)) (30-semisextile,3')\n(Uranus,11.145,(c)) (H10,161.064,(c)) (150-quincunx,5')", '14', "(Jupiter,74.872,(p)) (H9,209.718,(p)) (135-sesquisquare,9')", '16', '17', "(Saturn,264.041,(p)) (H5,84.007,(p)) (opposition,2')\n(Pluto,108.356,(r)) (H7,48.220,(c)) (sextile,8')\n(Pluto,108.356,(r)) (H8,78.256,(c)) (30-semisextile,6')", "(H10,199.554,(r)) (Pluto,109.546,(p)) (square,0')", 37]
['11:26:38', "(Jupiter,69.518,(r)) (H1,159.520,(p)) (square,0')", '1', "(Jupiter,73.231,(p)) (H5,283.320,(p)) (150-quincunx,5')", "(Jupiter,69.518,(r)) (H10,69.363,(p)) (conjunction,9')", "(Jupiter,69.518,(r)) (H10,69.550,(p)) (conjunction,2')", '5', "(H10,47.375,(r)) (Mars,182.292,(p)) (135-sesquisquare,5')", "(Mean_Node,47.226,(r)) (H5,287.130,(p)) (trine,6')\n(Mean_Node,45.726,(p)) (H1,165.560,(p)) (trine,10')", "(H1,144.481,(r)) (Venus,114.488,(p)) (30-semisextile,0')\n(Jupiter,73.927,(p)) (H10,73.973,(p)) (conjunction,3')\n(Uranus,10.757,(p)) (H3,220.597,(p)) (150-quincunx,10')\n(Mercury,76.289,(c)) (H1,121.266,(c)) (45-semisquare,1')", "(Mean_Node,45.567,(p)) (H4,255.721,(p)) (150-quincunx,9')\n(Mars,164.644,(r)) (H1,119.574,(c)) (45-semisquare,4')", "(H4,227.375,(r)) (Sun,92.416,(c)) (135-sesquisquare,2')", "(Mars,164.644,(r)) (H8,14.757,(p)) (150-quincunx,7')\n(Mean_Node,47.226,(r)) (H8,317.188,(c)) (square,2')", "(Sun,124.878,(r)) (H7,349.877,(p)) (135-sesquisquare,0')\n(Neptune,150.130,(r)) (H8,14.984,(p)) (135-sesquisquare,9')\n(Pluto,108.370,(r)) (H4,258.243,(p)) (150-quincunx,8')\n(Pluto,107.483,(c)) (H5,227.562,(c)) (trine,5')", '13', "(Mercury,121.781,(r)) (H9,346.710,(c)) (135-sesquisquare,4')\n(Mercury,76.923,(c)) (H1,122.060,(c)) (45-semisquare,8')", "(Moon,21.714,(r)) (H10,81.847,(p)) (sextile,8')\n(Moon,183.333,(p)) (H9,48.423,(p)) (135-sesquisquare,5')", "(Pluto,108.370,(r)) (H8,18.543,(p)) (square,10')\n(H10,47.375,(r)) (Pluto,107.369,(c)) (sextile,0')\n(Sun,87.809,(c)) (H8,312.948,(c)) (135-sesquisquare,8')", "(H7,324.481,(r)) (Mars,189.539,(p)) (135-sesquisquare,3')", "(Neptune,151.787,(p)) (H12,151.770,(p)) (conjunction,1')\n(H4,227.375,(r)) (Mars,137.292,(c)) (square,5')", '19', 30]
['11:26:22', "(Jupiter,69.518,(r)) (H1,159.468,(p)) (square,3')", '1', "(Jupiter,73.231,(p)) (H5,283.260,(p)) (150-quincunx,2')", "(Jupiter,73.255,(p)) (H5,283.414,(p)) (150-quincunx,10')", "(Jupiter,69.518,(r)) (H10,69.488,(p)) (conjunction,2')", "(Mean_Node,47.226,(r)) (H12,137.375,(p)) (square,9')", "(H10,47.309,(r)) (Mars,182.292,(p)) (135-sesquisquare,1')", "(Mean_Node,47.226,(r)) (H5,287.070,(p)) (trine,9')", "(H1,144.428,(r)) (Venus,114.488,(p)) (30-semisextile,4')\n(Jupiter,73.927,(p)) (H10,73.910,(p)) (conjunction,1')\n(Mercury,76.288,(c)) (H1,121.213,(c)) (45-semisquare,5')", "(Mean_Node,45.567,(p)) (H4,255.659,(p)) (150-quincunx,6')\n(Mars,164.644,(r)) (H1,119.521,(c)) (45-semisquare,7')", "(H4,227.309,(r)) (Sun,92.415,(c)) (135-sesquisquare,6')", "(Mars,164.644,(r)) (H8,14.699,(p)) (150-quincunx,3')\n(Mean_Node,47.226,(r)) (H8,317.131,(c)) (square,6')", "(Sun,124.878,(r)) (H7,349.824,(p)) (135-sesquisquare,3')\n(Saturn,264.667,(r)) (H12,84.832,(c)) (opposition,10')\n(H4,227.309,(r)) (Sun,92.136,(c)) (135-sesquisquare,10')\n(Pluto,107.483,(c)) (H5,227.489,(c)) (trine,0')", '13', "(Mercury,121.781,(r)) (H9,346.645,(c)) (135-sesquisquare,8')\n(Mercury,76.923,(c)) (H1,122.007,(c)) (45-semisquare,5')", "(Moon,21.712,(r)) (H10,81.786,(p)) (sextile,4')\n(Moon,183.331,(p)) (H9,48.362,(p)) (135-sesquisquare,2')", "(Pluto,108.370,(r)) (H8,18.485,(p)) (square,7')\n(Sun,87.809,(c)) (H8,312.891,(c)) (135-sesquisquare,5')", "(H7,324.428,(r)) (Mars,189.538,(p)) (135-sesquisquare,7')", "(Neptune,151.787,(p)) (H12,151.713,(p)) (conjunction,4')\n(H4,227.309,(r)) (Mars,137.292,(c)) (square,1')", "(H8,346.804,(r)) (Pluto,106.784,(c)) (trine,1')", 29]
['08:51:20', "(H10,6.506,(r)) (Moon,126.315,(c)) (trine,11')", "(Mars,164.577,(r)) (H10,29.498,(p)) (135-sesquisquare,5')\n(H5,223.105,(r)) (Jupiter,73.051,(p)) (150-quincunx,3')\n(Sun,124.775,(r)) (H7,274.846,(c)) (150-quincunx,4')", "(H5,223.105,(r)) (Jupiter,73.217,(p)) (150-quincunx,7')", "(Mars,164.577,(r)) (H5,194.697,(c)) (30-semisextile,7')\n(Mean_Node,48.498,(c)) (H7,273.538,(c)) (135-sesquisquare,2')", "(Mars,164.577,(r)) (H5,194.423,(c)) (30-semisextile,9')\n(Mean_Node,48.509,(c)) (H7,273.339,(c)) (135-sesquisquare,10')", "(H1,113.865,(r)) (Saturn,263.910,(p)) (150-quincunx,3')", "(Sun,124.775,(r)) (H10,34.814,(p)) (square,2')\n(Neptune,150.126,(r)) (H12,105.138,(p)) (45-semisquare,1')\n(H1,113.865,(r)) (Saturn,263.904,(p)) (150-quincunx,2')", "(Moon,34.987,(p)) (H4,215.115,(p)) (opposition,8')\n(Moon,20.294,(r)) (H4,155.466,(c)) (135-sesquisquare,10')\n(H4,186.506,(r)) (Moon,6.187,(c)) (opposition,19')", "(H1,113.865,(r)) (Moon,354.121,(c)) (trine,15')\n(H3,156.860,(r)) (Sun,96.847,(c)) (sextile,1')\n(Moon,354.121,(c)) (H3,129.236,(c)) (135-sesquisquare,7')", "(Mean_Node,47.232,(r)) (H1,137.191,(p)) (square,2')", "(H1,113.865,(r)) (Mars,144.013,(c)) (30-semisextile,9')", "(H7,293.865,(r)) (Saturn,263.897,(p)) (30-semisextile,2')\n(Pluto,109.132,(p)) (H7,319.111,(p)) (150-quincunx,1')\n(H7,293.865,(r)) (Mars,144.009,(c)) (150-quincunx,9')\n(Neptune,149.133,(c)) (H4,149.242,(c)) (conjunction,7')\n(Neptune,149.133,(c)) (H8,284.124,(c)) (135-sesquisquare,1')", "(H7,293.865,(r)) (Saturn,263.899,(p)) (30-semisextile,2')\n(Pluto,109.137,(p)) (H7,319.315,(p)) (150-quincunx,11')\n(H7,293.865,(r)) (Mars,143.840,(c)) (150-quincunx,1')", "(Uranus,11.332,(r)) (H10,41.234,(p)) (30-semisextile,6')\n(H1,113.865,(r)) (Saturn,263.901,(p)) (150-quincunx,2')\n(H10,6.506,(r)) (Mars,186.647,(p)) (opposition,8')", "(H9,336.860,(r)) (Moon,6.616,(c)) (30-semisextile,15')\n(H10,6.506,(r)) (Moon,6.616,(c)) (conjunction,7')", '15', "(H1,113.865,(r)) (Saturn,263.935,(p)) (150-quincunx,4')", "(Mean_Node,45.155,(p)) (H10,45.207,(p)) (conjunction,3')", "(H8,313.522,(r)) (Mars,193.650,(p)) (trine,8')", "(Sun,187.504,(p)) (H10,67.539,(p)) (trine,2')", 38]
['11:05:28', "(Jupiter,72.729,(p)) (H9,27.656,(p)) (45-semisquare,4')", "(Mean_Node,48.418,(c)) (H10,18.378,(c)) (30-semisextile,2')", '2', "(H10,42.041,(r)) (Sun,102.048,(c)) (sextile,0')", '4', "(Mean_Node,48.660,(c)) (H8,318.803,(c)) (square,9')", '6', "(Venus,113.384,(p)) (H4,248.202,(p)) (135-sesquisquare,11')", '8', '9', "(Mean_Node,45.425,(p)) (H1,165.471,(p)) (trine,3')", "(Pluto,108.370,(r)) (H12,138.322,(p)) (30-semisextile,3')\n(Mean_Node,45.425,(p)) (H7,345.475,(p)) (sextile,3')", "(Pluto,108.370,(r)) (H12,138.543,(p)) (30-semisextile,10')\n(Mean_Node,47.227,(r)) (H5,287.267,(p)) (trine,2')\n(Sun,124.864,(r)) (H12,79.815,(c)) (45-semisquare,3')\n(Saturn,266.842,(c)) (H5,221.677,(c)) (45-semisquare,10')", "(Uranus,10.586,(p)) (H9,40.419,(p)) (30-semisextile,10')\n(Pluto,109.149,(p)) (H12,138.978,(p)) (30-semisextile,10')", "(Uranus,11.332,(r)) (H1,161.348,(p)) (150-quincunx,1')", '15', "(Mean_Node,47.227,(r)) (H10,77.133,(p)) (30-semisextile,6')\n(H8,342.258,(r)) (Sun,162.249,(p)) (opposition,1')\n(Neptune,150.129,(r)) (H10,359.981,(c)) (150-quincunx,9')", '17', "(Pluto,109.329,(p)) (H8,19.227,(p)) (square,6')\n(H12,111.211,(r)) (Sun,81.328,(c)) (30-semisextile,7')", "(Sun,187.596,(p)) (H1,187.415,(p)) (conjunction,11')", 21]
['21:37:20', "(H9,163.908,(r)) (Moon,119.229,(c)) (45-semisquare,19')", "(Mean_Node,46.066,(p)) (H7,106.142,(p)) (sextile,5')\n(H10,198.443,(r)) (Mean_Node,48.447,(c)) (150-quincunx,0')", "(Mean_Node,47.257,(r)) (H7,107.368,(p)) (sextile,7')", '3', '4', "(Pluto,107.654,(c)) (H1,242.585,(c)) (135-sesquisquare,4')\n(Mean_Node,48.690,(c)) (H10,168.684,(c)) (trine,0')", "(Pluto,107.629,(c)) (H10,167.625,(c)) (sextile,0')\n(Mean_Node,48.740,(c)) (H8,93.818,(c)) (45-semisquare,5')", "(Mean_Node,47.257,(r)) (H4,347.269,(c)) (sextile,1')\n(H5,44.654,(r)) (Moon,0.104,(c)) (45-semisquare,27')", "(H3,343.908,(r)) (Jupiter,73.858,(p)) (square,3')\n(Jupiter,69.415,(r)) (H3,309.539,(c)) (trine,7')\n(H10,198.443,(r)) (Moon,348.175,(c)) (150-quincunx,16')", "(Mars,184.052,(p)) (H4,49.096,(p)) (135-sesquisquare,3')\n(H1,265.448,(r)) (Mars,145.328,(c)) (trine,7')", '10', "(Mars,164.288,(r)) (H8,164.271,(p)) (conjunction,1')\n(H12,245.900,(r)) (Mars,185.794,(p)) (sextile,6')\n(Saturn,266.862,(c)) (H7,56.859,(c)) (150-quincunx,0')", "(H12,245.900,(r)) (Mars,185.980,(p)) (sextile,5')", "(Uranus,11.337,(r)) (H1,236.162,(c)) (135-sesquisquare,10')\n(H9,163.908,(r)) (Mercury,73.974,(c)) (square,4')\n(Uranus,11.145,(c)) (H1,236.162,(c)) (135-sesquisquare,1')", '14', "(H1,265.448,(r)) (Moon,175.326,(p)) (square,7')\n(Moon,175.326,(p)) (H10,235.610,(p)) (sextile,17')\n(Uranus,10.481,(p)) (H10,235.610,(p)) (135-sesquisquare,8')\n(H1,265.448,(r)) (Moon,235.702,(c)) (30-semisextile,15')\n(H9,163.908,(r)) (Mercury,74.030,(c)) (square,7')", '16', '17', "(Mars,164.288,(r)) (H12,284.394,(p)) (trine,6')\n(H4,18.443,(r)) (Sun,168.286,(p)) (150-quincunx,9')\n(Neptune,151.766,(p)) (H4,61.690,(p)) (square,5')\n(Mean_Node,47.257,(r)) (H7,47.410,(c)) (conjunction,9')\n(Mean_Node,47.257,(r)) (H8,77.350,(c)) (30-semisextile,6')\n(Pluto,107.191,(c)) (H8,77.350,(c)) (30-semisextile,10')", '19', 33]
['01:03:02', '0', "(Jupiter,69.441,(r)) (H7,114.322,(c)) (45-semisquare,7')\n(Mean_Node,48.440,(c)) (H10,228.375,(c)) (opposition,4')", "(Mean_Node,47.249,(r)) (H7,182.107,(p)) (135-sesquisquare,9')\n(Mean_Node,45.993,(p)) (H10,271.108,(p)) (135-sesquisquare,7')\n(Mean_Node,47.249,(r)) (H10,227.103,(c)) (opposition,9')", "(Mean_Node,47.249,(r)) (H7,182.408,(p)) (135-sesquisquare,10')\n(Jupiter,69.441,(r)) (H5,69.464,(c)) (conjunction,1')", "(Jupiter,69.441,(r)) (H5,69.264,(c)) (conjunction,11')", "(Saturn,263.913,(p)) (H12,324.002,(p)) (sextile,5')\n(Pluto,108.359,(r)) (H8,153.196,(c)) (45-semisquare,10')", "(H8,192.422,(r)) (Mars,147.378,(c)) (45-semisquare,3')", "(Jupiter,69.441,(r)) (H1,9.494,(p)) (sextile,3')", "(H1,324.370,(r)) (Mercury,174.348,(p)) (150-quincunx,1')\n(Uranus,11.335,(r)) (H10,221.331,(c)) (150-quincunx,0')\n(H3,45.996,(r)) (Mercury,76.028,(c)) (30-semisextile,2')\n(Uranus,11.244,(c)) (H10,221.331,(c)) (150-quincunx,5')", "(Mars,164.376,(r)) (H1,14.203,(p)) (150-quincunx,10')\n(Jupiter,74.117,(p)) (H1,14.203,(p)) (sextile,5')\n(Mars,164.376,(r)) (H1,284.324,(c)) (trine,3')", '10', "(Pluto,108.359,(r)) (H7,198.373,(p)) (square,1')\n(Neptune,150.115,(r)) (H5,60.051,(c)) (square,4')\n(H12,293.655,(r)) (Mars,143.817,(c)) (150-quincunx,10')", "(Saturn,264.687,(r)) (H8,234.717,(p)) (30-semisextile,2')\n(H12,293.655,(r)) (Mars,143.648,(c)) (150-quincunx,0')", "(Uranus,10.599,(p)) (H10,280.514,(p)) (square,5')", "(Jupiter,69.441,(r)) (H1,9.442,(p)) (sextile,0')\n(Jupiter,73.758,(p)) (H9,253.658,(p)) (opposition,6')", '15', "(Mean_Node,47.249,(r)) (H8,137.152,(c)) (square,6')", "(H7,144.370,(r)) (Mars,189.257,(p)) (45-semisquare,7')", "(Mean_Node,47.249,(r)) (H12,347.176,(p)) (sextile,4')", "(Mean_Node,47.249,(r)) (H8,107.093,(c)) (sextile,9')\n(Sun,62.552,(c)) (H10,182.466,(c)) (trine,5')", 32]
['01:40:00', '0', "(Mean_Node,46.057,(p)) (H7,196.105,(p)) (150-quincunx,3')", "(Jupiter,69.446,(r)) (H10,279.621,(p)) (150-quincunx,11')", '3', '4', '5', "(Saturn,264.686,(r)) (H1,24.609,(p)) (trine,5')\n(Sun,124.489,(r)) (H12,274.608,(c)) (150-quincunx,7')", '7', "(H1,339.130,(r)) (Venus,114.016,(p)) (135-sesquisquare,7')\n(Moon,350.309,(c)) (H10,230.602,(c)) (trine,18')", "(Mars,164.392,(r)) (H1,29.487,(p)) (135-sesquisquare,6')\n(Jupiter,69.446,(r)) (H1,294.452,(c)) (135-sesquisquare,0')", '10', "(Pluto,108.360,(r)) (H4,108.393,(p)) (conjunction,2')\n(Mean_Node,45.446,(p)) (H12,345.439,(p)) (sextile,0')", '12', "(Pluto,109.142,(p)) (H10,289.117,(p)) (opposition,1')\n(Neptune,150.116,(r)) (H9,195.290,(c)) (45-semisquare,10')", '14', "(Jupiter,69.446,(r)) (H1,39.628,(p)) (30-semisextile,11')", "(Neptune,149.021,(c)) (H8,149.172,(c)) (conjunction,9')", "(H7,159.130,(r)) (Mars,189.274,(p)) (30-semisextile,9')", "(Sun,168.450,(p)) (H7,228.557,(p)) (sextile,6')\n(Saturn,264.045,(p)) (H5,144.118,(p)) (trine,4')\n(Saturn,267.704,(c)) (H5,57.541,(c)) (150-quincunx,10')", "(Mean_Node,50.679,(c)) (H1,260.657,(c)) (150-quincunx,1')", 19]
['20:00:08', "(Mercury,120.423,(r)) (H10,150.397,(c)) (30-semisextile,2')", "(Mean_Node,47.260,(r)) (H7,47.129,(c)) (conjunction,8')\n(H7,65.023,(r)) (Jupiter,65.012,(c)) (conjunction,1')\n(Sun,102.807,(c)) (H10,147.782,(c)) (45-semisquare,1')", "(Jupiter,73.146,(p)) (H5,43.063,(p)) (30-semisextile,5')\n(Sun,101.624,(c)) (H10,146.454,(c)) (45-semisquare,10')", "(Jupiter,73.171,(p)) (H5,43.222,(p)) (30-semisextile,3')", '4', '5', "(H8,97.624,(r)) (Sun,97.530,(c)) (conjunction,6')", "(Moon,27.876,(p)) (H1,267.707,(p)) (trine,10')\n(Venus,51.569,(c)) (H4,321.541,(c)) (square,2')", "(Venus,50.679,(c)) (H10,140.549,(c)) (square,8')", '9', "(H5,21.822,(r)) (Sun,156.961,(p)) (135-sesquisquare,8')", "(Pluto,108.354,(r)) (H5,348.399,(c)) (trine,3')", '12', '13', "(Moon,27.440,(p)) (H1,267.680,(p)) (trine,14')", '15', "(Mean_Node,47.260,(r)) (H8,137.372,(p)) (square,7')\n(Pluto,107.353,(c)) (H8,62.489,(c)) (45-semisquare,8')", '17', '18', "(Saturn,264.697,(r)) (H10,234.814,(p)) (30-semisextile,7')\n(Saturn,264.746,(p)) (H10,234.814,(p)) (30-semisextile,4')\n(Neptune,150.108,(r)) (H10,105.036,(c)) (45-semisquare,4')", 19]
['20:00:08', "(Mercury,120.423,(r)) (H10,150.397,(c)) (30-semisextile,2')", "(Mean_Node,47.260,(r)) (H7,47.129,(c)) (conjunction,8')\n(H7,65.023,(r)) (Jupiter,65.012,(c)) (conjunction,1')\n(Sun,102.807,(c)) (H10,147.782,(c)) (45-semisquare,1')", "(Jupiter,73.146,(p)) (H5,43.063,(p)) (30-semisextile,5')\n(Sun,101.624,(c)) (H10,146.454,(c)) (45-semisquare,10')", "(Jupiter,73.171,(p)) (H5,43.222,(p)) (30-semisextile,3')", '4', '5', "(H8,97.624,(r)) (Sun,97.530,(c)) (conjunction,6')", "(Moon,27.876,(p)) (H1,267.707,(p)) (trine,10')\n(Venus,51.569,(c)) (H4,321.541,(c)) (square,2')", "(Venus,50.679,(c)) (H10,140.549,(c)) (square,8')", '9', "(H5,21.822,(r)) (Sun,156.961,(p)) (135-sesquisquare,8')", "(Pluto,108.354,(r)) (H5,348.399,(c)) (trine,3')", '12', '13', "(Moon,27.440,(p)) (H1,267.680,(p)) (trine,14')", '15', "(Mean_Node,47.260,(r)) (H8,137.372,(p)) (square,7')\n(Pluto,107.353,(c)) (H8,62.489,(c)) (45-semisquare,8')", '17', '18', "(Saturn,264.697,(r)) (H10,234.814,(p)) (30-semisextile,7')\n(Saturn,264.746,(p)) (H10,234.814,(p)) (30-semisextile,4')\n(Neptune,150.108,(r)) (H10,105.036,(c)) (45-semisquare,4')", 19]
['11:44:32', "(H10,51.813,(r)) (Moon,292.058,(p)) (trine,15')", "(Jupiter,65.149,(c)) (H5,245.097,(c)) (opposition,3')", "(Mean_Node,47.226,(r)) (H5,287.341,(p)) (trine,7')\n(Jupiter,73.233,(p)) (H10,73.393,(p)) (conjunction,10')", "(H7,327.984,(r)) (Sun,147.828,(p)) (opposition,9')\n(Mean_Node,45.960,(p)) (H7,345.882,(p)) (sextile,5')", "(H7,327.984,(r)) (Sun,148.037,(p)) (opposition,3')\n(Mean_Node,45.948,(p)) (H7,346.040,(p)) (sextile,6')", '5', "(Mean_Node,47.226,(r)) (H10,77.066,(p)) (30-semisextile,10')\n(Pluto,109.017,(p)) (H1,168.872,(p)) (sextile,9')\n(Sun,124.890,(r)) (H12,95.015,(c)) (30-semisextile,7')\n(Saturn,266.382,(c)) (H8,326.300,(c)) (sextile,5')", "(Mean_Node,47.226,(r)) (H4,257.336,(p)) (150-quincunx,7')", "(Sun,124.890,(r)) (H1,169.781,(p)) (45-semisquare,7')\n(Sun,124.890,(r)) (H1,124.803,(c)) (conjunction,5')\n(Sun,124.890,(r)) (H3,170.065,(c)) (45-semisquare,11')\n(Venus,81.463,(r)) (H10,21.356,(c)) (sextile,6')\n(H3,198.712,(r)) (Jupiter,63.710,(c)) (135-sesquisquare,0')\n(H10,51.813,(r)) (Sun,96.962,(c)) (45-semisquare,9')\n(Venus,51.304,(c)) (H10,21.356,(c)) (30-semisextile,3')", "(Sun,124.890,(r)) (H4,259.868,(p)) (135-sesquisquare,1')\n(Mars,145.678,(c)) (H5,235.696,(c)) (square,1')\n(Jupiter,63.264,(c)) (H1,123.121,(c)) (sextile,9')", '10', "(H5,266.853,(r)) (Saturn,266.819,(c)) (conjunction,2')", "(H5,266.853,(r)) (Saturn,266.840,(c)) (conjunction,1')\n(Neptune,149.129,(c)) (H12,89.073,(c)) (sextile,3')", "(H10,51.813,(r)) (Mars,186.724,(p)) (135-sesquisquare,5')\n(Saturn,263.902,(p)) (H1,173.830,(p)) (square,4')\n(Neptune,150.130,(r)) (H1,120.203,(c)) (30-semisextile,4')\n(Neptune,150.130,(r)) (H10,15.104,(c)) (135-sesquisquare,2')", "(Jupiter,73.812,(p)) (H9,43.914,(p)) (30-semisextile,6')", '15', "(Saturn,264.666,(r)) (H12,84.676,(c)) (opposition,1')\n(H1,147.984,(r)) (Sun,87.821,(c)) (sextile,10')", "(Jupiter,74.984,(p)) (H5,300.042,(p)) (135-sesquisquare,4')", "(Neptune,151.787,(p)) (H4,271.752,(p)) (trine,2')\n(Sun,81.354,(c)) (H7,291.248,(c)) (150-quincunx,6')", "(Neptune,150.130,(r)) (H1,195.156,(p)) (45-semisquare,2')", 37]
