['Time', '0: 1953-05-02', '1: 1955-02-27', '2: 1955-04-19', '3: 1955-05-05', '4: 1956-02-13', '5: 1961-05-25', '6: 1962-01-30', '7: 1967-06-09', '8: 1972-07-08', '9: 1972-12-24', '10: 1977-02-09', '11: 1978-06-15', '12: 1980-03-14', '13: 1992-08-20', '14: 1994-04-26', '15: 1995-11-04', 'Count']
['1935-11-14 10:41:59', "(Uranus,32.802,(r)) (H3,62.824,(d)) (30-semisextile,1')", '1', '2', "(Pluto,117.360,(r)) (H1,357.361,(d)) (trine,0')", "(Mean_Node,285.442,(r)) (H5,75.360,(c)) (150-quincunx,5')", "(H4,70.638,(r)) (H3,70.630,(d)) (conjunction,0')", "(Venus,184.531,(r)) (H4,94.476,(d)) (square,3')\n(Pluto,117.360,(r)) (H1,297.528,(c)) (opposition,10')", "(Neptune,166.423,(r)) (H3,76.334,(d)) (square,5')\n(Moon,100.310,(r)) (H10,220.342,(c)) (trine,2')", '8', "(Jupiter,241.173,(r)) (H7,106.144,(c)) (135-sesquisquare,2')\n(H10,250.638,(r)) (Sun,190.639,(c)) (sextile,0')", "(Neptune,166.423,(r)) (H12,346.354,(d)) (opposition,4')\n(Venus,184.531,(r)) (H8,139.602,(c)) (45-semisquare,4')", "(Moon,100.310,(r)) (H5,55.285,(c)) (45-semisquare,1')", "(Uranus,32.802,(r)) (H1,32.877,(d)) (conjunction,4')\n(H1,329.553,(r)) (Venus,239.532,(d)) (square,1')\n(H1,329.553,(r)) (Mars,329.497,(d)) (conjunction,3')\n(Pluto,117.360,(r)) (H4,27.307,(c)) (square,3')", '13', "(Uranus,32.802,(r)) (H8,257.820,(d)) (135-sesquisquare,1')", '15', 263]
['1935-11-14 13:26:55', "(Moon,101.798,(r)) (H3,101.634,(d)) (conjunction,10')\n(Venus,184.642,(r)) (H1,4.737,(c)) (opposition,6')\n(H1,29.658,(r)) (Mean_Node,269.603,(c)) (trine,3')\n(H3,85.911,(r)) (Moon,86.009,(c)) (conjunction,6')", "(Jupiter,241.198,(r)) (H10,271.262,(c)) (30-semisextile,4')", "(H7,209.658,(r)) (Moon,119.617,(d)) (square,2')\n(Jupiter,241.198,(r)) (H10,271.136,(c)) (30-semisextile,4')", "(H1,29.658,(r)) (Moon,119.658,(d)) (square,0')", "(Mercury,216.777,(r)) (H5,156.707,(d)) (sextile,4')", "(Jupiter,241.198,(r)) (H7,241.085,(d)) (conjunction,7')\n(H4,108.827,(r)) (H3,108.836,(d)) (conjunction,1')", "(H4,108.827,(r)) (Sun,198.878,(c)) (square,3')\n(H4,108.827,(r)) (Mars,258.904,(c)) (150-quincunx,5')", "(H1,29.658,(r)) (Saturn,299.730,(c)) (square,4')", "(Sun,231.248,(r)) (H8,276.266,(d)) (45-semisquare,1')\n(Saturn,333.546,(r)) (H12,303.549,(c)) (30-semisextile,0')\n(Mean_Node,285.435,(r)) (H10,255.506,(c)) (30-semisextile,4')", '9', "(Mean_Node,285.435,(r)) (H7,150.515,(c)) (135-sesquisquare,5')", "(Uranus,32.797,(r)) (H5,182.828,(d)) (150-quincunx,2')", '12', "(Moon,101.798,(r)) (H10,236.736,(c)) (135-sesquisquare,4')", "(Moon,101.798,(r)) (H12,281.628,(c)) (opposition,10')", "(Mean_Node,285.435,(r)) (H12,60.491,(d)) (135-sesquisquare,3')\n(H10,288.827,(r)) (Sun,288.682,(d)) (conjunction,9')", 329]
['1935-11-13 21:18:08', "(H10,49.971,(r)) (Uranus,49.807,(d)) (conjunction,10')\n(H3,197.456,(r)) (Venus,167.521,(c)) (30-semisextile,4')", '1', "(H10,49.971,(r)) (Moon,109.998,(d)) (sextile,2')", "(H4,229.971,(r)) (Moon,110.037,(d)) (trine,4')", "(H5,263.255,(r)) (Venus,203.222,(d)) (sextile,2')", "(Uranus,32.823,(r)) (H7,302.851,(c)) (square,2')", '6', "(Neptune,166.412,(r)) (H3,166.440,(c)) (conjunction,2')", "(H10,49.971,(r)) (Saturn,5.042,(d)) (45-semisquare,4')", '9', "(H5,263.255,(r)) (Moon,53.196,(c)) (150-quincunx,4')", '11', "(Jupiter,241.049,(r)) (H1,181.048,(d)) (sextile,0')\n(Jupiter,241.049,(r)) (H4,271.121,(d)) (30-semisextile,4')\n(H4,229.971,(r)) (Moon,49.950,(c)) (opposition,1')", '13', "(Neptune,166.412,(r)) (H12,166.298,(d)) (conjunction,7')\n(H1,143.864,(r)) (Saturn,23.910,(d)) (trine,3')", "(Mean_Node,285.471,(r)) (H10,105.332,(d)) (opposition,8')\n(H1,143.864,(r)) (Neptune,113.883,(c)) (30-semisextile,1')", 256]
['1935-11-14 18:27:35', '0', "(Venus,184.846,(r)) (H7,304.863,(d)) (trine,1')\n(Jupiter,241.244,(r)) (H5,241.338,(d)) (conjunction,6')\n(H5,221.448,(r)) (Uranus,11.467,(c)) (150-quincunx,1')", "(Mean_Node,285.424,(r)) (H10,345.455,(c)) (sextile,2')", "(Mean_Node,285.424,(r)) (H4,165.408,(c)) (trine,1')", "(Moon,104.499,(r)) (H4,164.582,(c)) (sextile,5')", "(H3,155.933,(r)) (Moon,125.873,(d)) (30-semisextile,4')", '6', "(Mean_Node,285.424,(r)) (H12,105.495,(d)) (opposition,4')", "(Pluto,117.357,(r)) (H10,327.439,(c)) (150-quincunx,5')\n(H8,310.845,(r)) (Moon,70.811,(c)) (trine,2')\n(H8,310.845,(r)) (Neptune,130.844,(c)) (opposition,0')", "(Mean_Node,285.424,(r)) (H7,255.514,(c)) (30-semisextile,5')\n(H5,221.448,(r)) (Mean_Node,251.414,(c)) (30-semisextile,2')", "(H7,288.878,(r)) (Moon,138.898,(d)) (150-quincunx,1')", "(H5,221.448,(r)) (Jupiter,281.435,(d)) (sextile,1')\n(Sun,231.459,(r)) (H10,321.404,(c)) (square,3')", "(H1,108.878,(r)) (Pluto,153.963,(d)) (45-semisquare,5')\n(H1,108.878,(r)) (Venus,138.848,(c)) (30-semisextile,2')\n(H1,108.878,(r)) (Mean_Node,243.884,(c)) (135-sesquisquare,0')", '13', '14', "(Uranus,32.789,(r)) (H8,257.816,(c)) (135-sesquisquare,2')", 252]
['1935-11-14 12:52:39', "(Jupiter,241.193,(r)) (H3,61.150,(c)) (opposition,3')", "(H5,125.345,(r)) (Jupiter,260.405,(d)) (135-sesquisquare,4')\n(H10,280.847,(r)) (Jupiter,220.836,(c)) (sextile,1')", '2', "(H9,257.888,(r)) (Pluto,137.828,(d)) (trine,4')", "(Uranus,32.798,(r)) (H1,347.860,(c)) (45-semisquare,4')\n(Mean_Node,285.437,(r)) (H5,105.564,(c)) (opposition,8')", "(Sun,231.224,(r)) (H7,231.112,(d)) (conjunction,7')\n(Venus,184.619,(r)) (H4,124.617,(d)) (sextile,0')\n(H7,197.463,(r)) (Sun,257.380,(d)) (sextile,5')", "(H5,125.345,(r)) (H4,125.274,(d)) (conjunction,4')", "(Neptune,166.425,(r)) (H3,106.446,(d)) (sextile,1')", "(Mean_Node,285.437,(r)) (H10,315.456,(d)) (30-semisextile,1')", '9', '10', "(H5,125.345,(r)) (Uranus,80.315,(d)) (45-semisquare,2')", '12', '13', "(Saturn,333.546,(r)) (H12,273.507,(c)) (sextile,2')\n(H1,17.463,(r)) (Moon,47.412,(c)) (30-semisextile,3')", "(Sun,231.224,(r)) (H12,51.127,(d)) (opposition,6')\n(H1,17.463,(r)) (Neptune,242.486,(d)) (135-sesquisquare,1')", 234]
['1935-11-13 21:30:24', "(H3,200.490,(r)) (Venus,200.475,(d)) (conjunction,1')\n(H10,52.998,(r)) (Mercury,232.889,(d)) (opposition,7')\n(Mercury,215.753,(r)) (H10,35.688,(c)) (opposition,4')", '1', '2', '3', "(Mars,282.108,(r)) (H4,252.058,(d)) (30-semisextile,3')\n(H4,232.998,(r)) (Venus,203.063,(d)) (30-semisextile,4')\n(Uranus,32.823,(r)) (H4,212.847,(c)) (opposition,1')", "(Uranus,32.823,(r)) (H7,347.799,(d)) (45-semisquare,1')\n(Pluto,117.363,(r)) (H4,207.402,(c)) (square,2')", "(H5,266.107,(r)) (Moon,116.194,(d)) (150-quincunx,5')", '7', '8', '9', "(Moon,93.087,(r)) (H5,303.163,(d)) (150-quincunx,5')\n(Saturn,333.539,(r)) (H12,153.619,(d)) (opposition,5')\n(H8,351.325,(r)) (Uranus,351.416,(c)) (conjunction,5')", "(H10,52.998,(r)) (Mercury,173.052,(c)) (trine,3')", "(Venus,183.996,(r)) (H4,273.943,(d)) (square,3')", '13', '14', "(Sun,230.580,(r)) (H12,170.509,(d)) (sextile,4')", 218]
['1935-11-14 13:46:56', "(Jupiter,241.201,(r)) (H3,106.177,(d)) (135-sesquisquare,1')", "(Moon,101.979,(r)) (H10,311.949,(d)) (150-quincunx,2')\n(H7,216.458,(r)) (Uranus,6.430,(c)) (150-quincunx,2')", '2', "(Mars,282.623,(r)) (H9,252.564,(c)) (30-semisextile,4')", "(Mars,282.623,(r)) (H5,162.567,(d)) (trine,3')", "(H4,113.540,(r)) (H3,113.388,(d)) (conjunction,9')\n(Mercury,216.798,(r)) (H3,66.766,(c)) (150-quincunx,2')", '6', '7', "(Uranus,32.797,(r)) (H1,77.849,(d)) (45-semisquare,3')\n(H10,293.540,(r)) (Moon,68.489,(c)) (135-sesquisquare,3')", "(Mars,282.623,(r)) (H5,102.697,(c)) (opposition,4')", '10', "(H7,216.458,(r)) (Mean_Node,246.536,(c)) (30-semisextile,5')", '12', "(H1,36.458,(r)) (Mars,336.440,(d)) (sextile,1')", "(Neptune,166.426,(r)) (H12,286.515,(c)) (trine,5')", '15', 134]
['1935-11-14 07:25:51', "(Sun,230.996,(r)) (H1,290.929,(d)) (sextile,4')\n(Moon,98.532,(r)) (H3,8.479,(d)) (square,3')\n(Uranus,32.807,(r)) (H10,182.897,(c)) (150-quincunx,5')", "(H10,201.505,(r)) (Moon,81.426,(c)) (trine,5')", "(H7,93.875,(r)) (Mars,303.852,(d)) (150-quincunx,1')", "(H1,273.875,(r)) (Mars,303.901,(d)) (30-semisextile,2')\n(H9,167.903,(r)) (Sun,212.939,(c)) (45-semisquare,2')", '4', "(H4,21.505,(r)) (Venus,156.448,(c)) (135-sesquisquare,3')\n(H7,93.875,(r)) (Pluto,93.955,(c)) (conjunction,5')", "(Pluto,117.360,(r)) (H5,72.305,(d)) (45-semisquare,3')\n(H1,273.875,(r)) (Venus,213.840,(d)) (sextile,2')", "(Mercury,216.390,(r)) (H1,306.436,(d)) (square,3')\n(H10,201.505,(r)) (Mercury,246.469,(d)) (45-semisquare,2')\n(Mercury,216.390,(r)) (H1,246.473,(c)) (30-semisextile,5')\n(Uranus,32.807,(r)) (H10,167.775,(c)) (135-sesquisquare,2')\n(H3,347.903,(r)) (H10,167.775,(c)) (opposition,8')\n(H10,201.505,(r)) (Sun,201.410,(c)) (conjunction,6')", "(Mars,282.422,(r)) (H1,312.497,(d)) (30-semisextile,5')\n(H1,273.875,(r)) (Moon,138.802,(d)) (135-sesquisquare,4')\n(Mars,282.422,(r)) (H10,162.373,(c)) (trine,3')\n(Pluto,117.360,(r)) (H10,162.373,(c)) (45-semisquare,1')", "(H7,93.875,(r)) (Jupiter,274.023,(d)) (opposition,9')", '10', "(Mars,282.422,(r)) (H7,57.365,(c)) (135-sesquisquare,3')", '12', "(H10,201.505,(r)) (Neptune,231.594,(d)) (30-semisextile,5')\n(H10,201.505,(r)) (Pluto,66.502,(c)) (135-sesquisquare,0')", '14', "(Mars,282.422,(r)) (H8,72.418,(c)) (150-quincunx,0')\n(Pluto,117.360,(r)) (H8,72.418,(c)) (45-semisquare,3')", 312]
['1935-11-14 19:02:07', '0', '1', '2', '3', "(Mars,282.789,(r)) (H1,132.869,(d)) (150-quincunx,5')\n(H1,116.200,(r)) (Venus,206.147,(d)) (square,3')\n(H4,195.653,(r)) (Mercury,195.792,(c)) (conjunction,8')", '5', "(Mars,282.789,(r)) (H4,222.702,(d)) (sextile,5')", "(Mean_Node,285.423,(r)) (H3,195.482,(d)) (square,4')\n(H10,15.653,(r)) (H3,195.482,(d)) (opposition,10')", "(Pluto,117.357,(r)) (H12,117.492,(d)) (conjunction,8')\n(H10,15.653,(r)) (Moon,135.718,(d)) (trine,4')\n(H1,116.200,(r)) (Moon,71.224,(c)) (45-semisquare,1')", '9', "(Neptune,166.430,(r)) (H12,121.454,(d)) (45-semisquare,1')\n(Pluto,117.357,(r)) (H4,237.347,(d)) (trine,1')\n(Mars,282.789,(r)) (H8,282.747,(c)) (conjunction,3')\n(H7,296.200,(r)) (Saturn,296.326,(c)) (conjunction,8')", "(Jupiter,241.250,(r)) (H7,331.327,(d)) (square,5')\n(H5,230.713,(r)) (Moon,140.723,(d)) (square,1')\n(Mean_Node,285.423,(r)) (H10,330.369,(c)) (45-semisquare,3')", "(Uranus,32.789,(r)) (H1,152.782,(d)) (trine,0')", '13', "(Neptune,166.430,(r)) (H12,136.384,(d)) (30-semisextile,3')\n(Pluto,117.357,(r)) (H8,267.416,(c)) (150-quincunx,4')", "(Moon,104.808,(r)) (H10,74.823,(d)) (30-semisextile,1')\n(Mars,282.789,(r)) (H10,312.837,(c)) (30-semisextile,3')\n(H10,15.653,(r)) (Moon,45.654,(c)) (30-semisextile,0')", 307]
['1935-11-14 09:27:35', '0', '1', "(H5,76.546,(r)) (Sun,211.567,(c)) (135-sesquisquare,1')", "(H1,305.728,(r)) (Mean_Node,305.586,(d)) (conjunction,9')\n(H5,76.546,(r)) (Sun,211.522,(c)) (135-sesquisquare,1')", "(Uranus,32.804,(r)) (H4,32.631,(c)) (conjunction,10')", "(H7,125.728,(r)) (Moon,125.573,(d)) (conjunction,9')", "(Moon,99.636,(r)) (H1,339.679,(d)) (trine,3')\n(H4,52.793,(r)) (H5,52.960,(c)) (conjunction,10')", "(H1,305.728,(r)) (Sun,260.667,(d)) (45-semisquare,4')", "(H10,232.793,(r)) (Mars,322.844,(d)) (square,3')\n(Saturn,333.544,(r)) (H8,123.552,(c)) (150-quincunx,0')\n(Mean_Node,285.444,(r)) (H10,195.491,(c)) (square,3')", '9', "(Moon,99.636,(r)) (H8,219.720,(d)) (trine,5')\n(Uranus,32.804,(r)) (H12,242.752,(c)) (150-quincunx,3')", '11', "(Sun,231.081,(r)) (H1,6.098,(d)) (135-sesquisquare,1')\n(Pluto,117.360,(r)) (H5,117.517,(d)) (conjunction,9')\n(H1,305.728,(r)) (Mercury,260.718,(d)) (45-semisquare,1')\n(H1,305.728,(r)) (Mean_Node,245.686,(c)) (sextile,3')", '13', "(H1,305.728,(r)) (Mars,350.665,(d)) (45-semisquare,4')", "(Mean_Node,285.444,(r)) (H8,240.494,(d)) (45-semisquare,3')", 256]
['1935-11-14 15:56:07', "(H3,119.984,(r)) (Mean_Node,269.902,(c)) (150-quincunx,5')", "(H7,254.110,(r)) (Mars,299.081,(d)) (45-semisquare,2')", "(H7,254.110,(r)) (Mars,299.203,(d)) (45-semisquare,6')\n(Venus,184.743,(r)) (H5,154.734,(c)) (30-semisextile,1')\n(H7,254.110,(r)) (Mercury,194.191,(c)) (sextile,5')", "(H4,145.522,(r)) (Uranus,55.437,(d)) (square,5')\n(H9,299.984,(r)) (Moon,120.126,(d)) (opposition,8')\n(Venus,184.743,(r)) (H5,154.684,(c)) (30-semisextile,4')\n(Mars,282.691,(r)) (H9,282.536,(c)) (conjunction,9')\n(H1,74.110,(r)) (Mercury,194.134,(c)) (trine,1')", "(H5,177.352,(r)) (Mean_Node,267.374,(c)) (square,1')", '5', '6', "(Moon,103.141,(r)) (H1,102.988,(d)) (conjunction,9')", "(Uranus,32.793,(r)) (H8,242.774,(c)) (150-quincunx,1')\n(Neptune,166.427,(r)) (H1,31.416,(c)) (135-sesquisquare,1')\n(H8,277.415,(r)) (Neptune,127.496,(c)) (150-quincunx,5')", "(Venus,184.743,(r)) (H10,4.760,(d)) (opposition,1')", "(Moon,103.141,(r)) (H8,313.208,(d)) (150-quincunx,4')\n(H8,277.415,(r)) (Venus,232.458,(d)) (45-semisquare,3')\n(H8,277.415,(r)) (Mean_Node,247.498,(c)) (30-semisextile,5')", '11', "(Moon,103.141,(r)) (H4,102.971,(c)) (conjunction,10')", '13', "(Pluto,117.358,(r)) (H4,207.363,(d)) (square,0')", '15', 261]
['1935-11-14 19:36:07', "(H1,123.335,(r)) (Jupiter,258.308,(d)) (135-sesquisquare,2')", "(H10,24.765,(r)) (Venus,204.669,(d)) (opposition,6')", "(H10,24.765,(r)) (Venus,204.808,(d)) (opposition,3')\n(H10,24.765,(r)) (Mars,264.843,(c)) (trine,5')", "(H4,204.765,(r)) (Venus,204.852,(d)) (conjunction,5')\n(H4,204.765,(r)) (Mars,264.803,(c)) (sextile,2')", "(Mean_Node,285.422,(r)) (H4,225.365,(d)) (sextile,3')\n(H5,239.494,(r)) (Mars,299.579,(d)) (sextile,5')", "(H7,303.335,(r)) (Mercury,243.304,(d)) (sextile,2')", '6', "(H3,172.945,(r)) (Pluto,142.878,(d)) (30-semisextile,4')", "(Saturn,333.549,(r)) (H1,153.587,(d)) (opposition,2')", "(Moon,105.112,(r)) (H10,345.185,(c)) (trine,4')", "(H7,303.335,(r)) (Uranus,348.338,(c)) (45-semisquare,0')", '11', '12', '13', "(Uranus,32.788,(r)) (H12,32.804,(c)) (conjunction,1')", "(Sun,231.507,(r)) (H10,321.446,(c)) (square,4')", 255]
['1935-11-14 12:17:28', '0', '1', '2', '3', "(Sun,231.200,(r)) (H4,111.213,(d)) (trine,1')\n(H1,4.439,(r)) (Venus,214.522,(d)) (150-quincunx,5')", "(H3,69.437,(r)) (H4,69.485,(c)) (conjunction,3')", '6', '7', "(Mean_Node,285.438,(r)) (H12,285.588,(c)) (conjunction,9')", '9', "(Moon,101.172,(r)) (H4,131.164,(d)) (30-semisextile,0')\n(H5,116.407,(r)) (Mean_Node,326.412,(d)) (150-quincunx,0')\n(Moon,101.172,(r)) (H12,281.192,(c)) (opposition,1')", "(Mean_Node,285.438,(r)) (H7,240.410,(d)) (45-semisquare,2')\n(H10,272.728,(r)) (Sun,272.681,(d)) (conjunction,3')", "(H5,116.407,(r)) (Mars,326.468,(d)) (150-quincunx,4')", '13', "(H4,92.728,(r)) (Neptune,242.818,(d)) (150-quincunx,5')\n(H1,4.439,(r)) (Mars,229.369,(c)) (135-sesquisquare,4')", "(Moon,101.172,(r)) (H8,281.253,(d)) (opposition,5')\n(H1,4.439,(r)) (Neptune,244.433,(d)) (trine,0')\n(Moon,101.172,(r)) (H8,146.201,(c)) (45-semisquare,2')", 192]
['1935-11-14 12:16:07', "(H3,69.112,(r)) (Sun,249.180,(d)) (opposition,4')", "(H7,183.941,(r)) (Mean_Node,303.884,(d)) (trine,3')", "(H5,116.075,(r)) (Sun,251.101,(d)) (135-sesquisquare,2')\n(H7,183.941,(r)) (Mean_Node,304.022,(d)) (trine,5')", "(H5,116.075,(r)) (Sun,251.144,(d)) (135-sesquisquare,4')\n(H5,116.075,(r)) (Uranus,56.019,(d)) (sextile,3')", "(Uranus,32.799,(r)) (H1,32.687,(d)) (conjunction,7')\n(Venus,184.594,(r)) (H1,334.624,(c)) (150-quincunx,2')", "(Uranus,32.799,(r)) (H3,92.722,(d)) (sextile,5')\n(H4,92.421,(r)) (Uranus,62.490,(d)) (30-semisextile,4')\n(Pluto,117.359,(r)) (H7,147.414,(c)) (30-semisextile,3')\n(H3,69.112,(r)) (H4,69.171,(c)) (conjunction,4')", '6', "(Neptune,166.424,(r)) (H10,301.512,(d)) (135-sesquisquare,5')\n(Mercury,216.701,(r)) (H3,36.784,(c)) (opposition,5')\n(Saturn,333.546,(r)) (H10,243.544,(c)) (square,0')", "(Mean_Node,285.438,(r)) (H12,285.260,(c)) (conjunction,11')", "(H7,183.941,(r)) (Mars,318.947,(d)) (135-sesquisquare,0')\n(Mercury,216.701,(r)) (H5,81.687,(c)) (135-sesquisquare,1')\n(Mars,282.575,(r)) (H7,132.574,(c)) (150-quincunx,0')", '10', "(H10,272.421,(r)) (Moon,62.495,(c)) (150-quincunx,4')", "(Sun,231.199,(r)) (H4,51.371,(c)) (opposition,10')\n(H5,116.075,(r)) (Mercury,161.099,(c)) (45-semisquare,1')", '13', "(H1,3.941,(r)) (Uranus,94.016,(d)) (square,5')\n(Mars,282.575,(r)) (H8,147.639,(c)) (135-sesquisquare,4')", '15', 299]
['1935-11-14 20:53:28', '0', "(H7,319.509,(r)) (Jupiter,259.593,(d)) (sextile,5')", '2', '3', "(H5,258.387,(r)) (Moon,123.452,(d)) (135-sesquisquare,4')\n(Uranus,32.786,(r)) (H1,122.858,(c)) (square,4')", '5', '6', "(Moon,105.803,(r)) (H1,165.814,(d)) (sextile,1')\n(Mercury,217.256,(r)) (H12,82.179,(c)) (135-sesquisquare,5')\n(H3,192.301,(r)) (H10,12.192,(c)) (opposition,7')", "(H8,343.720,(r)) (Neptune,133.638,(c)) (150-quincunx,5')", '9', "(Mean_Node,285.419,(r)) (H7,285.384,(c)) (conjunction,2')", '11', "(H1,139.509,(r)) (Mercury,259.552,(d)) (trine,3')\n(H4,224.791,(r)) (Uranus,74.882,(d)) (150-quincunx,5')\n(Mars,282.848,(r)) (H1,102.752,(c)) (opposition,6')", '13', '14', "(Mars,282.848,(r)) (H12,162.906,(d)) (trine,4')", 173]
['1935-11-14 15:47:51', "(H10,323.384,(r)) (Uranus,53.378,(d)) (square,0')", "(H7,251.992,(r)) (Sun,251.867,(d)) (conjunction,8')", "(H7,251.992,(r)) (Sun,252.006,(d)) (conjunction,1')\n(H5,174.871,(r)) (Mars,264.848,(c)) (square,1')\n(H7,251.992,(r)) (Venus,162.078,(c)) (square,5')", "(H1,71.992,(r)) (Sun,252.049,(d)) (opposition,3')\n(H1,71.992,(r)) (Venus,162.026,(c)) (square,2')\n(H5,174.871,(r)) (Mars,264.808,(c)) (square,4')\n(H9,298.088,(r)) (Mean_Node,268.065,(c)) (30-semisextile,1')", "(Jupiter,241.220,(r)) (H1,91.252,(d)) (150-quincunx,2')\n(Venus,184.738,(r)) (H1,49.658,(c)) (135-sesquisquare,5')\n(H5,174.871,(r)) (Moon,84.894,(c)) (square,1')", '5', '6', '7', "(Moon,103.066,(r)) (H12,73.120,(d)) (30-semisextile,3')\n(Mean_Node,285.430,(r)) (H1,105.523,(d)) (opposition,6')\n(H1,71.992,(r)) (Mean_Node,252.002,(c)) (opposition,1')", "(Moon,103.066,(r)) (H5,133.048,(c)) (30-semisextile,1')", "(H8,275.552,(r)) (Pluto,155.587,(d)) (trine,2')", "(H10,323.384,(r)) (Mean_Node,323.206,(d)) (conjunction,11')\n(Mars,282.686,(r)) (H10,282.646,(c)) (conjunction,2')", "(Mean_Node,285.430,(r)) (H5,225.401,(d)) (sextile,2')\n(H5,174.871,(r)) (Mercury,264.803,(d)) (square,4')\n(H5,174.871,(r)) (Mean_Node,324.794,(d)) (150-quincunx,5')", "(H10,323.384,(r)) (Saturn,278.464,(c)) (45-semisquare,5')", '14', "(H8,275.552,(r)) (Saturn,275.544,(c)) (conjunction,0')", 369]
['1935-11-14 14:53:28', '0', "(Sun,231.309,(r)) (H10,291.341,(c)) (sextile,2')", '2', '3', "(H1,57.148,(r)) (Uranus,57.183,(d)) (conjunction,2')", "(H7,237.148,(r)) (Jupiter,267.204,(d)) (30-semisextile,3')\n(Mean_Node,285.432,(r)) (H4,105.592,(c)) (opposition,10')\n(H3,105.692,(r)) (H4,105.592,(c)) (conjunction,6')", '6', "(H10,309.637,(r)) (Sun,189.641,(c)) (trine,0')", "(Saturn,333.547,(r)) (H1,93.542,(d)) (trine,0')\n(Mean_Node,285.432,(r)) (H8,225.491,(c)) (sextile,4')", '9', "(H8,262.999,(r)) (Mean_Node,323.011,(d)) (sextile,1')", '11', "(H5,158.724,(r)) (Mercury,158.764,(c)) (conjunction,2')", '13', '14', '15', 172]
['1935-11-14 11:36:39', "(H3,59.297,(r)) (Mean_Node,269.384,(c)) (150-quincunx,5')", "(Moon,100.804,(r)) (H10,280.810,(d)) (opposition,0')\n(H7,169.198,(r)) (Mean_Node,304.203,(d)) (135-sesquisquare,0')\n(H10,263.338,(r)) (Moon,83.358,(c)) (opposition,1')", "(Moon,100.804,(r)) (H10,280.937,(d)) (opposition,8')\n(H10,263.338,(r)) (Moon,83.233,(c)) (opposition,6')", "(Moon,100.804,(r)) (H4,100.977,(d)) (conjunction,10')\n(H9,239.297,(r)) (Moon,119.369,(d)) (trine,4')\n(H9,239.297,(r)) (Mercury,239.408,(d)) (conjunction,7')\n(H4,83.338,(r)) (Moon,83.193,(c)) (conjunction,9')", "(Sun,231.171,(r)) (H1,321.147,(c)) (square,1')", '5', "(H1,349.198,(r)) (Mars,259.179,(c)) (square,1')\n(H1,349.198,(r)) (Jupiter,214.195,(c)) (135-sesquisquare,0')", "(H10,263.338,(r)) (Uranus,353.283,(c)) (square,3')", "(Neptune,166.424,(r)) (H1,301.364,(c)) (135-sesquisquare,4')\n(Pluto,117.359,(r)) (H8,162.347,(c)) (45-semisquare,1')", '9', "(Venus,184.568,(r)) (H12,4.511,(d)) (opposition,3')", '11', '12', '13', '14', '15', 274]
['1935-11-14 04:16:23', '0', "(H7,52.759,(r)) (Mercury,232.579,(d)) (opposition,11')\n(Moon,96.807,(r)) (H7,36.881,(c)) (sextile,4')", "(Sun,230.863,(r)) (H10,170.777,(d)) (sextile,5')\n(H7,52.759,(r)) (Mercury,232.698,(d)) (opposition,4')\n(Moon,96.807,(r)) (H7,36.766,(c)) (sextile,2')", "(Sun,230.863,(r)) (H4,350.824,(d)) (trine,2')\n(H1,232.759,(r)) (Mercury,232.736,(d)) (conjunction,1')\n(H9,115.815,(r)) (Moon,115.772,(d)) (conjunction,3')\n(Moon,96.807,(r)) (H1,216.730,(c)) (trine,5')", "(Mercury,216.187,(r)) (H1,216.087,(c)) (conjunction,6')", "(Pluto,117.361,(r)) (H4,357.318,(d)) (trine,3')", "(Venus,184.270,(r)) (H4,304.209,(c)) (trine,4')\n(Jupiter,241.113,(r)) (H1,211.144,(c)) (30-semisextile,2')", "(Mars,282.322,(r)) (H12,237.282,(d)) (45-semisquare,2')\n(Pluto,117.361,(r)) (H12,237.282,(d)) (trine,5')", "(Pluto,117.361,(r)) (H8,117.402,(d)) (conjunction,2')\n(Sun,230.863,(r)) (H8,50.926,(c)) (opposition,4')", '9', "(Saturn,333.542,(r)) (H7,18.593,(c)) (45-semisquare,3')\n(H4,330.299,(r)) (Moon,60.365,(c)) (square,4')", "(H10,150.299,(r)) (Sun,195.325,(c)) (45-semisquare,2')", '12', '13', "(Moon,96.807,(r)) (H12,156.814,(c)) (sextile,0')\n(H1,232.759,(r)) (Mean_Node,232.827,(c)) (conjunction,4')\n(H8,82.734,(r)) (Mean_Node,232.827,(c)) (150-quincunx,6')", "(Uranus,32.812,(r)) (H1,182.799,(c)) (150-quincunx,1')", 367]
['1935-11-14 00:04:15', '0', '1', "(Venus,184.100,(r)) (H5,319.111,(d)) (135-sesquisquare,1')", "(Venus,184.100,(r)) (H5,319.152,(d)) (135-sesquisquare,3')", "(Mars,282.189,(r)) (H1,162.205,(c)) (trine,1')", "(Mercury,215.917,(r)) (H4,245.901,(c)) (30-semisextile,1')", '6', "(Uranus,32.819,(r)) (H1,152.734,(c)) (trine,5')", "(H1,179.289,(r)) (Uranus,359.252,(c)) (opposition,2')\n(H10,89.239,(r)) (Uranus,359.252,(c)) (square,1')", "(Mercury,215.917,(r)) (H5,335.926,(d)) (trine,0')", "(Uranus,32.819,(r)) (H8,62.823,(d)) (30-semisextile,0')", "(H10,89.239,(r)) (Moon,134.149,(d)) (45-semisquare,5')", '12', "(Mars,282.189,(r)) (H12,102.258,(c)) (opposition,4')", "(Uranus,32.819,(r)) (H8,77.741,(d)) (45-semisquare,5')", '15', 140]
