['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['1929-07-28 00:10:15', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', "(Mars,164.353,(r)) (H5,44.349,(c)) (trine,0.26')", "(Uranus,11.336,(r)) (H4,11.284,(c)) (conjunction,3.10')", "(Mars,164.353,(r)) (H8,254.417,(d)) (square,3.81')", 3]
['1929-07-28 00:10:23', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', "(Mars,164.353,(r)) (H5,44.380,(c)) (trine,1.58')", "(Uranus,11.336,(r)) (H4,11.320,(c)) (conjunction,0.93')", '19', 2]
['1929-07-28 00:10:31', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', "(Mars,164.353,(r)) (H5,44.410,(c)) (trine,3.42')", "(Uranus,11.336,(r)) (H4,11.356,(c)) (conjunction,1.24')", '19', 2]
['1929-07-28 00:10:39', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', "(Mars,164.354,(r)) (H5,44.441,(c)) (trine,5.26')", "(Uranus,11.336,(r)) (H4,11.393,(c)) (conjunction,3.42')", "(Mean_Node,47.251,(r)) (H1,47.096,(d)) (conjunction,9.29')", 3]
['1929-07-28 00:10:47', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', "(Uranus,11.336,(r)) (H4,11.429,(c)) (conjunction,5.59')", "(Mean_Node,47.251,(r)) (H1,47.142,(d)) (conjunction,6.52')", 2]
['1929-07-28 00:10:56', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', "(Uranus,11.336,(r)) (H4,11.465,(c)) (conjunction,7.76')", "(Mean_Node,47.251,(r)) (H1,47.189,(d)) (conjunction,3.75')", 2]
['1929-07-28 00:11:04', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', "(Uranus,11.336,(r)) (H4,11.501,(c)) (conjunction,9.93')", "(Mean_Node,47.251,(r)) (H1,47.235,(d)) (conjunction,0.99')", 2]
['1929-07-28 00:11:12', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(Pluto,108.358,(r)) (H5,108.182,(d)) (conjunction,10.61')", '10', '11', '12', '13', '14', '15', '16', '17', '18', "(Mean_Node,47.251,(r)) (H1,47.281,(d)) (conjunction,1.77')", 2]
['1929-07-28 00:11:20', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(Pluto,108.358,(r)) (H5,108.214,(d)) (conjunction,8.65')", '10', '11', '12', '13', '14', '15', '16', '17', '18', "(Mean_Node,47.251,(r)) (H1,47.327,(d)) (conjunction,4.54')", 2]
['1929-07-28 00:11:28', '0', '1', '2', '3', '4', "(Mean_Node,47.251,(r)) (H8,137.183,(c)) (square,4.10')", '6', '7', '8', "(Pluto,108.358,(r)) (H5,108.247,(d)) (conjunction,6.70')", '10', '11', '12', '13', '14', '15', '16', '17', "(Pluto,108.358,(r)) (H7,198.313,(d)) (square,2.71')", "(Mean_Node,47.251,(r)) (H1,47.373,(d)) (conjunction,7.30')", 4]
['1929-07-28 00:11:36', '0', '1', '2', '3', '4', "(Mean_Node,47.251,(r)) (H8,137.225,(c)) (square,1.59')", '6', '7', '8', "(Pluto,108.359,(r)) (H5,108.279,(d)) (conjunction,4.74')", '10', '11', '12', '13', '14', '15', '16', '17', "(Pluto,108.359,(r)) (H7,198.370,(d)) (square,0.66')", "(Mean_Node,47.251,(r)) (H1,47.419,(d)) (conjunction,10.06')", 4]
['1929-07-28 00:11:44', '0', '1', '2', '3', '4', "(Mean_Node,47.251,(r)) (H8,137.267,(c)) (square,0.93')", '6', '7', '8', "(Pluto,108.359,(r)) (H5,108.312,(d)) (conjunction,2.78')", '10', '11', '12', '13', '14', '15', '16', '17', "(Pluto,108.359,(r)) (H7,198.426,(d)) (square,4.03')", '19', 3]
['1929-07-28 00:11:52', '0', '1', '2', '3', '4', "(Mean_Node,47.251,(r)) (H8,137.308,(c)) (square,3.44')", '6', '7', '8', "(Pluto,108.359,(r)) (H5,108.345,(d)) (conjunction,0.82')", '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 2]
['1929-07-28 00:11:59', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(Pluto,108.359,(r)) (H5,108.377,(d)) (conjunction,1.13')", '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 1]
['1929-07-28 00:12:07', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(Pluto,108.359,(r)) (H5,108.410,(d)) (conjunction,3.09')", '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 1]
['1929-07-28 00:12:15', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(Pluto,108.359,(r)) (H5,108.443,(d)) (conjunction,5.05')", '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 1]
['1929-07-28 00:12:23', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(Pluto,108.359,(r)) (H5,108.475,(d)) (conjunction,7.01')", '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 1]
['1929-07-28 00:12:31', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(Pluto,108.359,(r)) (H5,108.508,(d)) (conjunction,8.97')", '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 1]
['1929-07-28 00:12:39', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 0]
['1929-07-28 00:12:47', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 0]
['1929-07-28 00:12:56', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 0]
['1929-07-28 00:13:04', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 0]
['1929-07-28 00:13:12', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 0]
['1929-07-28 00:13:20', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 0]
['1929-07-28 00:13:28', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 0]
['1929-07-28 00:13:35', '0', '1', '2', '3', "(Venus,80.940,(r)) (H10,260.780,(d)) (opposition,9.59')", '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Mean_Node,47.251,(r)) (H8,227.079,(d)) (opposition,10.32')", '17', '18', '19', 2]
['1929-07-28 00:13:43', '0', '1', '2', '3', "(Venus,80.940,(r)) (H10,260.811,(d)) (opposition,7.75')", '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Mean_Node,47.251,(r)) (H8,227.120,(d)) (opposition,7.88')", '17', '18', '19', 2]
['1929-07-28 00:13:51', '0', '1', '2', '3', "(Venus,80.940,(r)) (H10,260.842,(d)) (opposition,5.91')", '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Mean_Node,47.251,(r)) (H8,227.160,(d)) (opposition,5.44')", '17', '18', '19', 2]
['1929-07-28 00:13:59', '0', '1', '2', '3', "(Venus,80.941,(r)) (H10,260.873,(d)) (opposition,4.06')", '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Mean_Node,47.251,(r)) (H8,227.201,(d)) (opposition,3.00')", '17', '18', '19', 2]
['1929-07-28 00:14:07', '0', '1', '2', '3', "(Venus,80.941,(r)) (H10,260.904,(d)) (opposition,2.22')", '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Mean_Node,47.251,(r)) (H8,227.242,(d)) (opposition,0.56')", '17', '18', '19', 2]
['1929-07-28 00:14:15', '0', '1', '2', '3', "(Venus,80.941,(r)) (H10,260.934,(d)) (opposition,0.38')", '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Mean_Node,47.251,(r)) (H8,227.282,(d)) (opposition,1.88')", '17', '18', '19', 2]
['1929-07-28 00:14:23', '0', '1', '2', "(Venus,80.941,(r)) (H10,260.769,(d)) (opposition,10.33')", "(Venus,80.941,(r)) (H10,260.965,(d)) (opposition,1.46')", '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Mean_Node,47.251,(r)) (H8,227.323,(d)) (opposition,4.32')", '17', '18', '19', 3]
['1929-07-28 00:14:31', '0', '1', '2', "(Venus,80.941,(r)) (H10,260.800,(d)) (opposition,8.48')", "(Venus,80.941,(r)) (H10,260.996,(d)) (opposition,3.31')", '5', "(Saturn,264.689,(r)) (H10,264.525,(d)) (conjunction,9.85')", '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Mean_Node,47.251,(r)) (H8,227.364,(d)) (opposition,6.76')", '17', '18', '19', 4]
['1929-07-28 00:14:39', '0', '1', '2', "(Venus,80.941,(r)) (H10,260.830,(d)) (opposition,6.64')", "(Venus,80.941,(r)) (H10,261.027,(d)) (opposition,5.15')", '5', "(Saturn,264.689,(r)) (H10,264.556,(d)) (conjunction,8.01')", '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Mean_Node,47.251,(r)) (H8,227.404,(d)) (opposition,9.20')", '17', '18', '19', 4]
['1929-07-28 00:14:47', '0', '1', '2', "(Venus,80.941,(r)) (H10,260.861,(d)) (opposition,4.80')", "(Venus,80.941,(r)) (H10,261.058,(d)) (opposition,6.99')", '5', "(Saturn,264.689,(r)) (H10,264.586,(d)) (conjunction,6.17')", '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Sun,124.432,(r)) (H8,124.258,(c)) (conjunction,10.43')", '17', '18', '19', 4]
['1929-07-28 00:14:56', '0', '1', '2', "(Venus,80.941,(r)) (H10,260.892,(d)) (opposition,2.96')", "(Venus,80.941,(r)) (H10,261.088,(d)) (opposition,8.83')", '5', "(Saturn,264.689,(r)) (H10,264.617,(d)) (conjunction,4.32')", '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Sun,124.432,(r)) (H8,124.296,(c)) (conjunction,8.14')", '17', '18', '19', 4]
['1929-07-28 00:15:04', '0', '1', '2', "(Venus,80.941,(r)) (H10,260.923,(d)) (opposition,1.11')", "(Venus,80.941,(r)) (H10,261.119,(d)) (opposition,10.67')", '5', "(Saturn,264.689,(r)) (H10,264.648,(d)) (conjunction,2.48')", '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Sun,124.432,(r)) (H8,124.335,(c)) (conjunction,5.84')", '17', '18', '19', 4]
['1929-07-28 00:15:12', '0', '1', "(Venus,80.941,(r)) (H10,260.784,(d)) (opposition,9.42')", "(Venus,80.941,(r)) (H10,260.954,(d)) (opposition,0.73')", '4', '5', "(Saturn,264.689,(r)) (H10,264.678,(d)) (conjunction,0.64')\n(Mean_Node,47.251,(r)) (H8,137.189,(c)) (square,3.72')", '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Sun,124.432,(r)) (H8,124.373,(c)) (conjunction,3.55')", '17', '18', '19', 5]
['1929-07-28 00:15:19', '0', '1', "(Venus,80.942,(r)) (H10,260.815,(d)) (opposition,7.58')", "(Venus,80.942,(r)) (H10,260.984,(d)) (opposition,2.57')", '4', '5', "(Saturn,264.689,(r)) (H10,264.709,(d)) (conjunction,1.21')\n(Mean_Node,47.251,(r)) (H8,137.231,(c)) (square,1.21')", '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Sun,124.432,(r)) (H8,124.412,(c)) (conjunction,1.25')", '17', '18', '19', 5]
['1929-07-28 00:15:27', '0', '1', "(Venus,80.942,(r)) (H10,260.846,(d)) (opposition,5.74')", "(Venus,80.942,(r)) (H10,261.015,(d)) (opposition,4.41')", '4', '5', "(Saturn,264.689,(r)) (H10,264.740,(d)) (conjunction,3.05')\n(Mean_Node,47.251,(r)) (H8,137.273,(c)) (square,1.30')", '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Sun,124.432,(r)) (H8,124.450,(c)) (conjunction,1.05')", '17', '18', '19', 5]
['1929-07-28 00:15:35', '0', '1', "(Venus,80.942,(r)) (H10,260.877,(d)) (opposition,3.89')", "(Venus,80.942,(r)) (H10,261.046,(d)) (opposition,6.26')", '4', '5', "(Saturn,264.689,(r)) (H10,264.771,(d)) (conjunction,4.89')\n(Mean_Node,47.251,(r)) (H8,137.315,(c)) (square,3.81')", '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Sun,124.433,(r)) (H8,124.488,(c)) (conjunction,3.34')", '17', '18', '19', 5]
['1929-07-28 00:15:43', '0', '1', "(Venus,80.942,(r)) (H10,260.908,(d)) (opposition,2.05')", "(Venus,80.942,(r)) (H10,261.077,(d)) (opposition,8.10')", '4', '5', "(Saturn,264.689,(r)) (H10,264.801,(d)) (conjunction,6.74')", '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Sun,124.433,(r)) (H8,124.527,(c)) (conjunction,5.64')", "(Jupiter,69.435,(r)) (H7,189.376,(d)) (trine,3.54')", '18', '19', 5]
['1929-07-28 00:15:51', '0', '1', "(Venus,80.942,(r)) (H10,260.938,(d)) (opposition,0.21')", "(Venus,80.942,(r)) (H10,261.108,(d)) (opposition,9.94')", '4', '5', "(Saturn,264.689,(r)) (H10,264.832,(d)) (conjunction,8.58')", '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Sun,124.433,(r)) (H8,124.565,(c)) (conjunction,7.94')", "(Jupiter,69.435,(r)) (H7,189.434,(d)) (trine,0.08')", '18', '19', 5]
['1929-07-28 00:15:59', '0', '1', "(Venus,80.942,(r)) (H10,260.969,(d)) (opposition,1.63')", '3', '4', '5', "(Saturn,264.689,(r)) (H10,264.863,(d)) (conjunction,10.42')", '7', '8', '9', '10', '11', '12', '13', '14', '15', "(Sun,124.433,(r)) (H8,124.604,(c)) (conjunction,10.24')", "(Jupiter,69.435,(r)) (H7,189.492,(d)) (trine,3.39')", '18', '19', 4]
['1929-07-28 00:16:07', '0', '1', "(Venus,80.942,(r)) (H10,261.000,(d)) (opposition,3.48')", '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 1]
['1929-07-28 00:16:15', '0', "(Mercury,120.799,(r)) (H5,60.714,(c)) (sextile,5.11')", "(Venus,80.942,(r)) (H10,261.031,(d)) (opposition,5.32')", '3', '4', '5', "(Sun,124.433,(r)) (H8,214.383,(d)) (square,3.02')", '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 3]
['1929-07-28 00:16:23', '0', "(Mercury,120.799,(r)) (H5,60.744,(c)) (sextile,3.32')", "(Venus,80.942,(r)) (H10,261.062,(d)) (opposition,7.16')", '3', '4', '5', "(Sun,124.433,(r)) (H8,214.427,(d)) (square,0.39')", '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 3]
['1929-07-28 00:16:31', '0', "(Mercury,120.799,(r)) (H5,60.774,(c)) (sextile,1.53')", "(Venus,80.942,(r)) (H10,261.092,(d)) (opposition,9.00')", '3', '4', '5', "(Sun,124.433,(r)) (H8,214.471,(d)) (square,2.25')", '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 3]
['1929-07-28 00:16:39', '0', "(Mercury,120.799,(r)) (H5,60.804,(c)) (sextile,0.26')", '2', '3', '4', '5', "(Sun,124.433,(r)) (H8,214.515,(d)) (square,4.88')", '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 2]
['1929-07-28 00:16:47', '0', "(Mercury,120.800,(r)) (H5,60.834,(c)) (sextile,2.06')", '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 1]
['1929-07-28 00:16:56', '0', "(Mercury,120.800,(r)) (H5,60.864,(c)) (sextile,3.85')", '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 1]
['1929-07-28 00:17:04', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 0]
['1929-07-28 00:17:12', '0', '1', '2', '3', "(Mars,164.356,(r)) (H7,164.213,(d)) (conjunction,8.61')", '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 1]
['1929-07-28 00:17:20', '0', '1', '2', '3', "(Mars,164.356,(r)) (H7,164.270,(d)) (conjunction,5.21')", '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 1]
['1929-07-28 00:17:28', '0', '1', '2', '3', "(Mars,164.356,(r)) (H7,164.326,(d)) (conjunction,1.81')", '5', '6', '7', "(Sun,124.434,(r)) (H3,64.352,(d)) (sextile,4.88')", '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 2]
['1929-07-28 00:17:36', '0', '1', '2', '3', "(Mars,164.356,(r)) (H7,164.383,(d)) (conjunction,1.59')", '5', '6', '7', "(Sun,124.434,(r)) (H3,64.386,(d)) (sextile,2.87')", '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 2]
['1929-07-28 00:17:44', '0', '1', '2', '3', "(Mars,164.357,(r)) (H7,164.440,(d)) (conjunction,4.99')", '5', '6', '7', "(Sun,124.434,(r)) (H3,64.420,(d)) (sextile,0.85')", '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 2]
['1929-07-28 00:17:52', '0', '1', '2', '3', "(Mars,164.357,(r)) (H7,164.497,(d)) (conjunction,8.39')", '5', '6', '7', "(Sun,124.434,(r)) (H3,64.453,(d)) (sextile,1.17')", '9', '10', '11', '12', '13', '14', '15', '16', '17', "(Uranus,11.336,(r)) (H4,101.248,(d)) (square,5.26')", '19', 3]
['1929-07-28 00:18:00', "(Jupiter,69.435,(r)) (H9,189.358,(c)) (trine,4.66')", '1', '2', "(Mars,164.357,(r)) (H7,164.191,(d)) (conjunction,9.92')", '4', '5', '6', '7', "(Sun,124.434,(r)) (H3,64.487,(d)) (sextile,3.18')", '9', '10', '11', '12', '13', '14', '15', '16', '17', "(Uranus,11.336,(r)) (H4,101.279,(d)) (square,3.41')", '19', 4]
['1929-07-28 00:18:08', "(Jupiter,69.435,(r)) (H9,189.399,(c)) (trine,2.17')", '1', '2', "(Mars,164.357,(r)) (H7,164.248,(d)) (conjunction,6.52')", '4', '5', '6', '7', "(Sun,124.434,(r)) (H3,64.521,(d)) (sextile,5.20')", '9', '10', '11', '12', '13', '14', "(Jupiter,69.435,(r)) (H1,9.395,(d)) (sextile,2.46')", '16', '17', "(Uranus,11.336,(r)) (H4,101.310,(d)) (square,1.55')", '19', 5]
['1929-07-28 00:18:16', "(Jupiter,69.436,(r)) (H9,189.441,(c)) (trine,0.31')", '1', '2', "(Mars,164.357,(r)) (H7,164.305,(d)) (conjunction,3.12')", '4', "(Saturn,264.689,(r)) (H10,264.529,(d)) (conjunction,9.58')", '6', '7', '8', '9', '10', '11', '12', '13', '14', "(Jupiter,69.436,(r)) (H1,9.452,(d)) (sextile,1.01')\n(Venus,80.944,(r)) (H10,200.867,(c)) (trine,4.58')", '16', '17', "(Uranus,11.336,(r)) (H4,101.341,(d)) (square,0.30')", '19', 6]
['1929-07-28 00:18:24', "(Jupiter,69.436,(r)) (H9,189.482,(c)) (trine,2.79')", '1', '2', "(Mars,164.357,(r)) (H7,164.362,(d)) (conjunction,0.28')", '4', "(Saturn,264.689,(r)) (H10,264.560,(d)) (conjunction,7.73')", '6', '7', '8', '9', '10', '11', '12', '13', '14', "(Jupiter,69.436,(r)) (H1,9.510,(d)) (sextile,4.47')\n(Venus,80.944,(r)) (H10,200.903,(c)) (trine,2.44')", '16', '17', "(Uranus,11.336,(r)) (H4,101.371,(d)) (square,2.15')", '19', 6]
['1929-07-28 00:18:32', "(Jupiter,69.436,(r)) (H9,189.523,(c)) (trine,5.28')", '1', '2', "(Mars,164.357,(r)) (H7,164.418,(d)) (conjunction,3.68')", '4', "(Saturn,264.689,(r)) (H10,264.591,(d)) (conjunction,5.89')", '6', '7', '8', '9', '10', '11', '12', '13', '14', "(Venus,80.944,(r)) (H10,200.939,(c)) (trine,0.30')", '16', '17', "(Uranus,11.336,(r)) (H4,101.402,(d)) (square,4.01')", '19', 5]
['1929-07-28 00:18:40', '0', '1', '2', "(Mars,164.357,(r)) (H7,164.475,(d)) (conjunction,7.09')", '4', "(Saturn,264.689,(r)) (H10,264.621,(d)) (conjunction,4.05')", '6', '7', '8', '9', '10', '11', '12', '13', '14', "(Venus,80.944,(r)) (H10,200.975,(c)) (trine,1.83')", '16', '17', '18', '19', 3]
['1929-07-28 00:18:47', '0', '1', "(Mars,164.357,(r)) (H7,164.220,(d)) (conjunction,8.20')", "(Mars,164.357,(r)) (H7,164.532,(d)) (conjunction,10.49')", '4', "(Saturn,264.689,(r)) (H10,264.652,(d)) (conjunction,2.20')", '6', "(Mean_Node,47.251,(r)) (H5,107.162,(d)) (sextile,5.32')", '8', '9', '10', '11', '12', '13', '14', "(Venus,80.944,(r)) (H10,201.010,(c)) (trine,3.97')", '16', '17', '18', '19', 5]
['1929-07-28 00:18:56', '0', '1', "(Mars,164.357,(r)) (H7,164.277,(d)) (conjunction,4.80')", '3', '4', "(Saturn,264.689,(r)) (H10,264.683,(d)) (conjunction,0.36')", '6', "(Mean_Node,47.251,(r)) (H5,107.195,(d)) (sextile,3.37')", '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 3]
['1929-07-28 00:19:04', '0', '1', "(Mars,164.357,(r)) (H7,164.334,(d)) (conjunction,1.40')", '3', '4', "(Saturn,264.689,(r)) (H10,264.714,(d)) (conjunction,1.48')", '6', "(Mean_Node,47.251,(r)) (H5,107.227,(d)) (sextile,1.42')", '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 3]
['1929-07-28 00:19:12', '0', '1', "(Mars,164.357,(r)) (H7,164.390,(d)) (conjunction,2.00')", '3', '4', "(Saturn,264.689,(r)) (H10,264.744,(d)) (conjunction,3.32')", '6', "(Mean_Node,47.251,(r)) (H5,107.260,(d)) (sextile,0.53')", '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 3]
['1929-07-28 00:19:20', '0', '1', "(Mars,164.357,(r)) (H7,164.447,(d)) (conjunction,5.40')", '3', '4', "(Saturn,264.689,(r)) (H10,264.775,(d)) (conjunction,5.17')", '6', "(Mean_Node,47.251,(r)) (H5,107.292,(d)) (sextile,2.48')", '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 3]
['1929-07-28 00:19:28', '0', '1', "(Mars,164.357,(r)) (H7,164.504,(d)) (conjunction,8.80')", '3', '4', "(Saturn,264.689,(r)) (H10,264.806,(d)) (conjunction,7.01')", '6', "(Mean_Node,47.251,(r)) (H5,107.325,(d)) (sextile,4.43')", '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 3]
['1929-07-28 00:19:36', '0', '1', '2', '3', '4', "(Saturn,264.689,(r)) (H10,264.836,(d)) (conjunction,8.85')", '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 1]
['1929-07-28 00:19:44', '0', '1', '2', '3', '4', "(Saturn,264.689,(r)) (H10,264.867,(d)) (conjunction,10.70')", '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 1]
['1929-07-28 00:19:52', '0', '1', '2', '3', '4', "(Sun,124.435,(r)) (H8,214.345,(d)) (square,5.42')", '6', '7', '8', '9', '10', '11', '12', '13', '14', "(Mean_Node,47.251,(r)) (H9,167.185,(c)) (trine,3.97')", '16', '17', '18', '19', 2]
['1929-07-28 00:20:00', '0', "(Venus,80.945,(r)) (H10,260.767,(d)) (opposition,10.70')", '2', '3', '4', "(Sun,124.435,(r)) (H8,214.389,(d)) (square,2.78')", '6', '7', '8', '9', '10', '11', '12', '13', '14', "(Mean_Node,47.251,(r)) (H9,167.226,(c)) (trine,1.50')", '16', '17', '18', '19', 3]
['1929-07-28 00:20:08', '0', "(Venus,80.945,(r)) (H10,260.798,(d)) (opposition,8.86')", '2', '3', '4', "(Sun,124.436,(r)) (H8,214.433,(d)) (square,0.15')", '6', '7', '8', '9', '10', '11', '12', '13', '14', "(Mean_Node,47.251,(r)) (H9,167.267,(c)) (trine,0.98')", '16', '17', '18', '19', 3]
['1929-07-28 00:20:16', '0', "(Venus,80.945,(r)) (H10,260.828,(d)) (opposition,7.01')", '2', '3', '4', "(Sun,124.436,(r)) (H8,214.477,(d)) (square,2.48')", '6', '7', '8', '9', '10', '11', '12', '13', '14', "(Mean_Node,47.251,(r)) (H9,167.308,(c)) (trine,3.45')", '16', '17', '18', '19', 3]
['1929-07-28 00:20:23', '0', "(Venus,80.945,(r)) (H10,260.859,(d)) (opposition,5.17')", '2', '3', '4', "(Sun,124.436,(r)) (H8,214.521,(d)) (square,5.12')", '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 2]
['1929-07-28 00:20:31', '0', "(Venus,80.945,(r)) (H10,260.890,(d)) (opposition,3.33')", '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', 1]
['1929-07-28 00:20:39', '0', "(Venus,80.946,(r)) (H10,260.921,(d)) (opposition,1.49')", '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', "(Venus,80.946,(r)) (H10,200.879,(c)) (trine,4.00')", '18', '19', 2]
['1929-07-28 00:20:47', '0', "(Venus,80.946,(r)) (H10,260.952,(d)) (opposition,0.36')", '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', "(Venus,80.946,(r)) (H10,200.915,(c)) (trine,1.87')", '18', '19', 2]
['1929-07-28 00:20:56', '0', "(Venus,80.946,(r)) (H10,260.982,(d)) (opposition,2.20')", '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', "(Venus,80.946,(r)) (H10,200.950,(c)) (trine,0.27')", '18', '19', 2]
['1929-07-28 00:21:04', '0', "(Venus,80.946,(r)) (H10,261.013,(d)) (opposition,4.04')", '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', "(Venus,80.946,(r)) (H10,200.986,(c)) (trine,2.40')", '18', '19', 2]
['1929-07-28 00:21:12', '0', "(Venus,80.946,(r)) (H10,261.044,(d)) (opposition,5.88')", "(Mercury,120.806,(r)) (H5,60.726,(c)) (sextile,4.78')", '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', "(Venus,80.946,(r)) (H10,201.022,(c)) (trine,4.54')", '18', '19', 3]
['1929-07-28 00:21:20', '0', "(Venus,80.946,(r)) (H10,261.075,(d)) (opposition,7.72')", "(Mercury,120.806,(r)) (H5,60.756,(c)) (sextile,2.99')", '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', "(Sun,124.436,(r)) (H9,244.366,(d)) (trine,4.19')", '15', "(Uranus,11.336,(r)) (H1,11.160,(d)) (conjunction,10.56')", '17', '18', '19', 4]
